id,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,Designation,MonthlyIncome,ProdTaken,Marry,Car,Child,AgeGroup,TypeofContactNULL,Motivation,EconomicPower,Child01,TripEasier,SalesPerformance,LivingCost,EconomicStability,TripFreaqency,NumberOfTrips_log,TravelCost,EconomicSegment,PackageMatch
2997,49,Company Invited,2,6.928537818164665,Small Business,female,2,4,Deluxe,5,5,0,1,AVP,12.793862088206213,0,Married,Has Car,0_child,40s,0,8,25.587724176412426,0,6,0.5773223882120022,8.557767283081077,16.120266231139826,1,1.791759469228055,5.58351893845611,10,0.8
2998,40,Self Enquiry,2,6.493753839851686,Small Business,male,2,4,Standard,4,5,0,2,Senior Manager,12.914344863835188,0,Divorced,Has Car,0_child,40s,0,8,33.577296645971494,0,6,1.2319530732601216,9.461058508304166,15.109783490687171,1,1.791759469228055,4.187639203842083,3,0.8
2999,49,Company Invited,2,6.660575149839686,Salaried,female,2,4,Standard,4,2,0,1,Senior Manager,12.803977393990866,0,Married,No Car,1_child,40s,0,8,25.607954787981733,1,3,0.6005487379113613,8.20767781666081,18.30968767340694,0,1.0986122886681098,3.147918433002165,20,0.8
3000,50,Company Invited,2,6.8679744089702925,Small Business,female,2,4,Deluxe,5,2,0,2,AVP,13.081543466215235,0,Single,No Car,0_child,50s,0,8,26.16308693243047,0,12,1.1648267048798497,10.062725743242488,16.482744767431196,0,1.0986122886681098,4.19722457733622,10,0.8
3001,49,Self Enquiry,2,6.398594934535208,Salaried,male,2,4,Deluxe,4,28,0,2,AVP,13.069787155153486,0,Married,No Car,1_child,40s,0,8,33.981446603399064,1,3,1.2502744871098983,8.378068689200951,20.12747221893637,2,3.367295829986474,6.550943744979712,14,1.0
3002,44,Self Enquiry,2,6.293419278846481,Large Business,male,2,4,Standard,4,8,0,1,Senior Manager,12.957502885057368,0,Single,Has Car,1_child,40s,0,8,33.68950750114916,1,6,0.6355845404174563,8.667226010071817,20.213704500689495,1,2.1972245773362196,4.795836866004329,33,0.8
3003,44,Company Invited,3,7.090909822079984,Salaried,male,2,4,Standard,4,8,0,1,Senior Manager,12.850596647977738,0,Single,No Car,1_child,40s,0,8,16.705775642371062,1,6,0.5641025059357864,11.68236058907067,18.37635320660817,1,2.1972245773362196,4.795836866004329,19,0.8
3004,26,Self Enquiry,2,6.493753839851686,Salaried,female,2,4,Basic,4,2,0,2,Executive,12.625838344348486,1,Single,Has Car,0_child,20s,0,8,25.25167668869697,0,36,1.2319530732601216,9.24969842076812,15.27726439666167,0,1.0986122886681098,3.147918433002165,12,0.8
3005,23,Company Invited,2,6.042632833682381,Salaried,male,2,4,Basic,5,3,1,2,Executive,12.771233033720948,0,Single,No Car,0_child,20s,0,18,33.20520588767447,0,36,1.3239262123303295,9.824025410554576,15.45319197080235,0,1.3862943611198906,4.772588722239782,12,0.6
3006,53,Self Enquiry,2,6.042632833682381,Salaried,male,2,4,Standard,4,5,1,2,Senior Manager,12.852759570574316,0,Single,No Car,1_child,50s,0,18,33.417174883493225,1,6,1.3239262123303295,8.987943755646373,18.379446185921275,1,1.791759469228055,4.187639203842083,20,0.8
3007,50,Self Enquiry,2,6.293419278846481,Salaried,female,2,4,Deluxe,4,1,1,2,Manager,12.522436922531751,1,Single,No Car,1_child,50s,0,18,25.044873845063503,1,6,1.2711690808349125,8.75694889687535,16.52961673774191,0,0.6931471805599453,2.539720770839918,15,1.0
3008,37,Company Invited,1,6.734591659972948,Salaried,male,2,3,Basic,4,1,0,2,Executive,12.611541086966117,0,Married,No Car,1_child,30s,0,6,49.18501023916786,1,9,0.8909226131201102,7.006411714981175,15.259964715229003,0,0.6931471805599453,2.539720770839918,13,0.8
3009,49,Company Invited,1,6.398594934535208,Salaried,female,2,4,Standard,4,2,0,1,Senior Manager,12.827296772953778,0,Married,Has Car,1_child,40s,0,8,38.48189031886133,1,3,0.6251372435549492,6.841224945575346,18.343034385323904,0,1.0986122886681098,3.147918433002165,1,0.8
3010,45,Self Enquiry,1,6.398594934535208,Salaried,female,2,5,Deluxe,5,3,0,1,Manager,12.779002266884682,0,Divorced,No Car,1_child,40s,0,10,38.337006800654045,1,3,0.7814215544436864,7.744849858717989,16.86828299228778,0,1.3862943611198906,4.772588722239782,16,0.8
3011,31,Self Enquiry,1,5.707110264748875,Small Business,male,2,4,Standard,4,2,0,1,Senior Manager,12.899222326086994,0,Single,Has Car,1_child,30s,0,8,50.30696707173928,1,6,0.7008800977101864,7.477810044108402,15.092090121521784,0,1.0986122886681098,3.147918433002165,8,0.8
3012,34,Company Invited,1,6.493753839851686,Small Business,male,2,4,Basic,4,5,0,1,Executive,12.557137884454288,0,Divorced,No Car,1_child,30s,0,8,48.97283774937172,1,9,0.6159765366300608,7.610386596638962,12.431566505609748,1,1.791759469228055,4.187639203842083,11,0.8
3013,53,Self Enquiry,1,6.493753839851686,Salaried,female,2,5,Standard,4,2,0,1,Senior Manager,12.805831797768446,0,Married,Has Car,0_child,50s,0,10,38.41749539330534,0,6,0.769970670787576,7.423670607401998,18.31233947080888,0,1.0986122886681098,3.147918433002165,1,0.8
3014,42,Self Enquiry,1,6.493753839851686,Salaried,male,2,4,Standard,4,5,0,2,Senior Manager,13.03898394237596,0,Divorced,Has Car,1_child,40s,0,8,50.85203737526624,1,3,1.2319530732601216,7.558831270942585,18.645747037597626,1,1.791759469228055,4.187639203842083,1,0.8
3015,46,Self Enquiry,1,5.8888779583328805,Small Business,male,2,4,Standard,4,2,0,2,Senior Manager,12.874558213019258,0,Single,No Car,1_child,40s,0,8,50.21077703077511,1,6,1.3584930875804344,7.802762553345004,15.063233109232533,0,1.0986122886681098,3.147918433002165,8,0.8
3016,29,Company Invited,1,6.803505257608338,Small Business,male,2,4,Deluxe,5,3,0,2,Manager,12.768715276522205,0,Single,No Car,1_child,20s,0,8,49.79798957843661,1,6,1.1758644547314234,7.738615319104365,13.79021249864398,0,1.3862943611198906,4.772588722239782,37,0.8
3017,43,Self Enquiry,1,7.313886831633462,Large Business,female,2,4,Standard,4,5,0,2,Senior Manager,12.976009556257065,1,Single,No Car,0_child,40s,0,8,38.92802866877119,0,12,1.093809650622295,8.65067303750471,20.24257490776102,1,1.791759469228055,4.187639203842083,7,0.8
3018,36,Self Enquiry,1,6.293419278846481,Large Business,female,2,4,Basic,5,7,0,1,Executive,12.662661700354048,1,Single,No Car,1_child,30s,0,8,37.987985101062144,1,18,0.6355845404174563,7.674340424456998,16.714713444467343,1,2.0794415416798357,6.1588830833596715,2,0.6
3019,46,Self Enquiry,1,5.8888779583328805,Large Business,female,2,4,Standard,4,2,0,2,Senior Manager,12.76284439301386,0,Single,Has Car,0_child,40s,0,8,38.28853317904158,0,12,1.3584930875804344,8.103393265405625,19.910037253101624,0,1.0986122886681098,3.147918433002165,7,0.8
3020,26,Self Enquiry,1,7.2305631534092925,Small Business,male,2,4,Deluxe,4,3,0,2,Manager,12.77093464798555,0,Divorced,Has Car,1_child,20s,0,8,49.806645127143646,1,3,1.1064145116038313,7.403440375643797,13.792609419824394,0,1.3862943611198906,3.579441541679836,37,1.0
3021,55,Self Enquiry,1,6.175867270105761,Large Business,male,2,4,Standard,4,2,1,1,Senior Manager,12.821260987319455,0,Single,No Car,0_child,50s,0,18,50.00291785054588,0,12,0.6476823132780022,8.547507324879637,20.00116714021835,0,1.0986122886681098,3.147918433002165,7,0.8
3022,39,Self Enquiry,3,7.462214939768189,Small Business,female,3,1,Basic,5,2,0,2,Executive,12.657422112740964,0,Married,No Car,2_child,30s,0,3,12.657422112740964,1,6,0.2680169381535034,9.73647854826228,12.530847891613554,0,1.0986122886681098,4.19722457733622,4,0.6
3023,44,Company Invited,1,7.650168700845001,Salaried,female,3,2,Deluxe,4,2,0,2,Manager,12.765691290604371,0,Single,No Car,2_child,40s,0,6,38.29707387181311,1,4,0.5228642865820958,7.092050717002429,16.850712503597773,0,1.0986122886681098,3.147918433002165,16,1.0
3024,40,Self Enquiry,1,6.293419278846481,Salaried,female,3,2,Deluxe,4,5,0,1,Manager,12.670752754955478,0,Divorced,Has Car,2_child,40s,0,6,38.01225826486643,1,2,0.31779227020872813,6.757734802642921,16.72539363654123,1,1.791759469228055,4.187639203842083,16,1.0
3025,30,Company Invited,3,7.353081920515432,Salaried,male,3,3,Deluxe,3,5,0,4,Manager,12.73670383776449,0,Divorced,No Car,1_child,30s,0,9,16.557714989093835,1,2,1.631968762175688,11.578821670694989,16.812449065849126,1,1.791759469228055,2.791759469228055,26,0.8
3026,39,Self Enquiry,2,6.734591659972948,Small Business,male,2,5,Deluxe,5,3,0,2,Manager,12.92791903568677,0,Single,No Car,0_child,30s,0,10,33.6125894927856,0,12,1.4848710218668504,9.944553104374439,13.962152558541712,0,1.3862943611198906,4.772588722239782,21,0.8
3027,31,Self Enquiry,2,7.2305631534092925,Salaried,male,2,5,Deluxe,4,3,0,1,AVP,13.198047677927986,0,Single,Has Car,1_child,30s,0,10,34.31492396261277,1,6,0.6915090697523945,8.828125537075575,20.3249934240091,0,1.3862943611198906,3.579441541679836,14,1.0
3028,28,Self Enquiry,2,6.803505257608338,Large Business,male,2,5,Basic,5,7,0,2,Executive,12.466168955516665,1,Single,No Car,1_child,20s,0,10,32.41203928434333,1,18,1.4698305684142792,8.717600668193471,16.455343021281998,1,2.0794415416798357,6.1588830833596715,0,0.6
3029,28,Company Invited,3,6.734591659972948,Small Business,female,2,5,Standard,5,3,0,2,Senior Manager,12.881949040974863,0,Single,No Car,1_child,20s,0,10,12.881949040974863,1,6,1.4848710218668504,11.710862764522602,15.071880377940591,0,1.3862943611198906,4.772588722239782,22,0.6
3030,26,Company Invited,2,6.803505257608338,Large Business,male,2,5,Basic,5,28,1,2,Executive,12.498932539895993,0,Single,No Car,1_child,20s,0,20,32.497224603729585,1,18,1.4698305684142792,8.740512265661533,16.498590952662713,2,3.367295829986474,8.73459165997295,0,0.6
3031,48,Company Invited,1,6.293419278846481,Large Business,female,2,5,Standard,5,2,0,1,Senior Manager,12.786879452242417,0,Single,No Car,1_child,40s,0,10,38.36063835672725,1,6,0.7944806755218203,7.749623910449949,19.94753194549817,0,1.0986122886681098,4.19722457733622,7,0.6
3032,41,Self Enquiry,2,6.660575149839686,Salaried,male,3,4,Standard,4,2,0,2,Senior Manager,12.899222326086994,0,Divorced,Has Car,2_child,40s,0,12,33.537978047826186,1,2,1.2010974758227226,7.937982969899688,18.445887926304405,0,1.0986122886681098,3.147918433002165,20,0.8
3033,30,Self Enquiry,2,6.398594934535208,Small Business,male,4,5,Standard,4,2,0,1,Senior Manager,13.03412433805464,0,Single,Has Car,3_child,30s,0,20,33.88872327894207,1,0,0.7814215544436864,7.426851474675009,15.249925475523929,0,1.0986122886681098,3.147918433002165,3,0.8
3034,32,Self Enquiry,2,6.175867270105761,Small Business,male,3,4,Deluxe,5,5,0,2,AVP,12.985376879916284,0,Divorced,Has Car,2_child,30s,0,12,33.76197988778234,1,2,1.2953646265560044,7.99100115687156,16.361574868694518,1,1.791759469228055,5.58351893845611,10,0.8
3035,48,Self Enquiry,2,6.660575149839686,Salaried,female,3,4,Standard,5,2,0,1,Senior Manager,12.995679345150965,0,Divorced,Has Car,2_child,40s,0,12,25.99135869030193,1,2,0.6005487379113613,7.997341135477517,18.583821463565883,0,1.0986122886681098,4.19722457733622,20,0.6
3036,38,Self Enquiry,3,7.528869256642251,Small Business,female,4,4,Standard,4,2,0,1,Senior Manager,12.916890279958425,0,Divorced,Has Car,3_child,30s,0,16,12.916890279958425,1,0,0.5312882803046487,9.568066874043277,15.112761627551357,0,1.0986122886681098,3.147918433002165,22,0.8
3037,41,Company Invited,2,6.293419278846481,Small Business,female,3,4,Standard,4,2,0,2,Senior Manager,12.949439919803783,0,Single,Has Car,2_child,40s,0,12,25.898879839607567,1,4,1.2711690808349125,7.9688861044946355,15.150844706170426,0,1.0986122886681098,3.147918433002165,3,0.8
3038,38,Company Invited,2,6.734591659972948,Small Business,male,3,4,Deluxe,4,8,0,2,Manager,12.701198673043963,0,Married,No Car,2_child,30s,0,12,33.023116549914306,1,2,1.1878968174934803,7.515502173398795,13.71729456688748,1,2.1972245773362196,4.795836866004329,21,1.0
3039,51,Company Invited,2,6.398594934535208,Small Business,male,3,4,Basic,4,6,0,1,Executive,12.697626760931351,0,Single,No Car,2_child,50s,0,12,33.013829578421515,1,12,0.6251372435549492,8.139504333930352,12.570650493322038,1,1.9459101490553132,4.41886522358297,5,0.8
3040,32,Self Enquiry,2,7.390798521735676,Salaried,female,3,4,Standard,4,2,0,2,Senior Manager,12.825481785503277,0,Married,No Car,2_child,30s,0,12,25.650963571006553,1,2,1.0824270173882724,7.589042476629157,18.340438953269686,0,1.0986122886681098,3.147918433002165,20,0.8
3042,47,Self Enquiry,2,6.660575149839686,Salaried,male,3,4,Standard,4,2,0,2,Senior Manager,13.122365377402328,0,Married,Has Car,2_child,40s,0,12,34.118149981246056,1,2,1.2010974758227226,7.477131269175115,18.76498248968533,0,1.0986122886681098,3.147918433002165,20,0.8
3043,40,Self Enquiry,2,6.8679744089702925,Small Business,male,4,4,Standard,4,7,0,2,Senior Manager,12.893480889852755,0,Married,Has Car,3_child,40s,0,16,33.52305031361716,1,0,1.1648267048798497,6.8400429123887285,15.085372641127725,1,2.0794415416798357,4.619162312519753,3,0.8
3044,29,Self Enquiry,2,6.175867270105761,Small Business,male,3,4,Standard,4,1,0,2,VP,12.855662322641288,0,Married,No Car,2_child,20s,0,12,33.42472203886735,1,2,1.2953646265560044,7.606900782627981,17.355144135565737,0,0.6931471805599453,2.539720770839918,36,0.8
3045,47,Self Enquiry,2,6.8679744089702925,Salaried,male,3,4,Deluxe,4,7,0,1,Manager,12.682465197078118,0,Married,Has Car,2_child,40s,0,12,32.974409512403106,1,2,0.5824133524399249,7.2264758957710065,16.740854060143114,1,2.0794415416798357,4.619162312519753,15,1.0
3046,39,Company Invited,3,6.493753839851686,Large Business,male,4,4,Basic,4,2,0,1,Executive,12.657995040033066,0,Single,No Car,3_child,30s,0,16,16.455393552042988,1,2,0.6159765366300608,9.736919261563896,16.70855345284365,0,1.0986122886681098,3.147918433002165,25,0.8
3047,33,Self Enquiry,2,6.8679744089702925,Large Business,male,4,4,Basic,4,2,0,2,Executive,12.666502466779113,1,Single,No Car,3_child,30s,0,16,32.932906413625695,1,2,1.1648267048798497,7.494971873833793,16.71978325614843,0,1.0986122886681098,3.147918433002165,0,0.8
3048,31,Self Enquiry,2,5.8888779583328805,Small Business,male,4,4,Standard,4,2,0,2,Senior Manager,13.05760296498404,0,Married,No Car,3_child,30s,0,16,33.949767708958504,1,0,1.3584930875804344,7.1745071236176035,15.277395469031328,0,1.0986122886681098,3.147918433002165,3,0.8
3049,49,Self Enquiry,1,6.293419278846481,Small Business,male,2,5,Standard,4,2,1,2,Senior Manager,12.76768928756418,0,Single,Has Car,1_child,40s,0,20,49.7939882215003,1,6,1.5889613510436407,7.4015590072835815,14.93819646645009,0,1.0986122886681098,3.147918433002165,8,0.8
3050,50,Self Enquiry,3,7.390798521735676,Small Business,male,3,4,Deluxe,4,2,1,2,Manager,12.899222326086994,1,Single,No Car,2_child,50s,0,22,16.768989023913093,1,4,1.0824270173882724,10.749351938405828,13.931160112173954,0,1.0986122886681098,3.147918433002165,35,1.0
3051,34,Self Enquiry,1,6.175867270105761,Small Business,female,4,4,Deluxe,5,3,0,2,Manager,12.883321616624814,0,Married,Has Car,3_child,30s,0,16,38.64996484987444,1,0,1.2953646265560044,5.923366260517155,13.9139873459548,0,1.3862943611198906,4.772588722239782,37,0.8
3052,55,Self Enquiry,1,6.175867270105761,Salaried,female,3,4,Deluxe,5,7,0,2,Manager,12.776885511558811,0,Divorced,No Car,2_child,50s,0,12,38.330656534676436,1,2,1.2953646265560044,7.098269728643785,16.865488875257633,1,2.0794415416798357,6.1588830833596715,16,0.8
3053,32,Self Enquiry,1,6.293419278846481,Large Business,male,3,5,Basic,4,3,0,2,Executive,12.447020750889653,0,Single,No Car,2_child,30s,0,15,48.54338092846965,1,12,1.5889613510436407,6.91501152827203,16.43006739117434,0,1.3862943611198906,3.579441541679836,2,0.8
3054,46,Self Enquiry,1,6.175867270105761,Small Business,male,4,4,Basic,5,3,0,2,Executive,12.644330802262578,1,Single,No Car,1_child,40s,0,16,49.31289012882405,1,6,1.2953646265560044,7.663230789250047,12.517887494239954,0,1.3862943611198906,4.772588722239782,11,0.6
3056,37,Company Invited,2,6.293419278846481,Small Business,male,2,3,Deluxe,5,3,0,3,Manager,12.73742416438289,0,Single,No Car,1_child,30s,0,6,33.11730282739551,1,6,1.4300652159392766,8.90728962544258,13.75641809753352,0,1.3862943611198906,4.772588722239782,21,0.8
3057,36,Self Enquiry,2,7.186144304522325,Small Business,male,2,3,Deluxe,4,6,0,3,Manager,12.748167258818878,1,Married,Has Car,1_child,30s,0,6,33.14523487292908,1,3,1.2524101407671697,7.845026005427,13.768020639524389,1,1.9459101490553132,4.41886522358297,21,1.0
3058,40,Company Invited,2,6.293419278846481,Small Business,male,3,3,Deluxe,4,1,0,3,Manager,12.652250942239444,0,Divorced,Has Car,2_child,40s,0,9,32.895852449822556,1,2,1.4300652159392766,7.786000579839658,13.6644310176186,0,0.6931471805599453,2.539720770839918,21,1.0
3059,43,Self Enquiry,3,6.734591659972948,Small Business,male,3,3,Deluxe,5,5,0,3,AVP,13.14724328952622,0,Divorced,Has Car,2_child,40s,0,9,17.091416276384084,1,2,1.3363839196801655,10.517794631620976,16.565526544803035,1,1.791759469228055,5.58351893845611,6,0.8
3060,43,Self Enquiry,2,6.293419278846481,Small Business,male,3,3,Deluxe,4,8,0,3,AVP,13.218802011174004,0,Divorced,Has Car,2_child,40s,0,9,34.36888522905241,1,2,1.4300652159392766,8.134647391491695,16.655690534079245,1,2.1972245773362196,4.795836866004329,10,1.0
3061,31,Self Enquiry,3,6.928537818164665,Small Business,female,3,3,Basic,4,4,0,3,Executive,12.479494776583111,1,Married,Has Car,2_child,30s,0,9,12.479494776583111,1,6,1.298975373477005,9.244070204876378,12.354699828817282,0,1.6094379124341003,3.9141568686511508,4,0.8
3062,34,Self Enquiry,2,6.660575149839686,Small Business,male,2,3,Standard,4,2,0,3,Senior Manager,12.963393436906015,0,Married,Has Car,1_child,30s,0,6,33.70482293595564,1,3,1.351234660300563,7.9774728842498535,15.16717032118004,0,1.0986122886681098,3.147918433002165,3,0.8
3064,31,Self Enquiry,2,7.2305631534092925,Salaried,male,2,3,Deluxe,4,1,0,3,Manager,12.673106243596548,0,Married,No Car,1_child,30s,0,6,32.95007623335103,1,3,1.24471632555431,8.12378605358753,16.728500241547444,0,0.6931471805599453,2.539720770839918,15,1.0
3065,50,Self Enquiry,2,6.398594934535208,Salaried,male,3,3,Standard,4,5,0,3,Senior Manager,12.787173118698169,0,Married,No Car,2_child,50s,0,9,33.24665010861524,1,2,1.4065587979986356,7.56637462644862,18.285657559738382,1,1.791759469228055,4.187639203842083,20,0.8
3066,46,Company Invited,2,6.175867270105761,Salaried,male,2,3,Deluxe,5,3,0,3,Manager,12.743533384250515,0,Married,No Car,1_child,40s,0,6,33.13318679905134,1,3,1.457285204875505,8.168931656570841,16.82146406721068,0,1.3862943611198906,4.772588722239782,15,0.8
3067,49,Self Enquiry,2,6.734591659972948,Salaried,male,3,3,Standard,4,3,0,3,Senior Manager,12.81112877555362,0,Married,No Car,2_child,40s,0,9,33.30893481643941,1,2,1.3363839196801655,7.580549571333502,18.31991414904168,0,1.3862943611198906,3.579441541679836,20,0.8
3068,49,Company Invited,3,6.8679744089702925,Salaried,male,3,3,Deluxe,4,1,0,4,AVP,13.038179272638576,1,Single,Has Car,2_child,40s,0,9,16.949633054430148,1,4,1.7472400573197748,10.430543418110862,20.07879607986341,0,0.6931471805599453,2.539720770839918,18,1.0
3069,36,Company Invited,3,6.493753839851686,Salaried,male,3,3,Standard,4,2,0,3,Senior Manager,12.73670383776449,0,Divorced,Has Car,2_child,30s,0,9,16.557714989093835,1,2,1.3859472074176369,10.189363070211591,18.21348648800322,0,1.0986122886681098,3.147918433002165,19,0.8
3070,29,Self Enquiry,2,6.042632833682381,Salaried,male,3,3,Standard,4,1,0,3,Senior Manager,12.995577184684024,0,Married,Has Car,2_child,20s,0,9,33.788500680178466,1,2,1.4894169888716204,7.404887284720241,18.583675374098156,0,0.6931471805599453,2.539720770839918,20,0.8
3072,42,Self Enquiry,1,6.293419278846481,Large Business,male,2,3,Basic,4,1,0,4,Executive,12.492025724133166,0,Married,No Car,1_child,40s,0,6,48.71890032411935,1,9,1.906753621252369,6.940014291185091,16.48947395585578,0,0.6931471805599453,2.539720770839918,2,0.8
