id,Age_int,TypeofContact_int,CityTier,Duration_int,Occupation_int,Gender_int,NumberOfPersonVisiting,NumberOfFollowups_normalized,ProductPitched_int,PreferredPropertyStar,NumberOfTrips_int,Passport,PitchSatisfactionScore,Designation_int,MonthlyIncome_int,customer_info_kekkon_int,customer_info_car_int,customer_info_child_int,ProdTaken
2944,39,1,3,1380,1,1,2.0,3.0,2,4.0,2,0,1,1,305970.0,2,0,1,0
2946,59,1,2,960,0,0,1.0,3.0,1,4.0,2,0,2,2,411000.0,2,1,0,0
2947,35,0,2,480,1,0,2.0,3.0,2,4.0,2,0,2,1,376470.0,1,1,1,0
2948,27,0,2,960,1,1,1.0,3.0,0,4.0,2,0,2,0,269730.0,1,0,0,1
2949,28,1,2,660,1,0,1.0,3.0,2,4.0,1,0,1,1,253410.0,1,1,0,0
2950,47,1,3,720,0,1,2.0,3.0,1,4.0,2,0,1,2,369315.0,0,0,1,0
2951,54,1,2,420,1,1,1.0,3.0,3,4.0,1,0,2,3,471165.0,0,1,0,1
2953,35,0,2,660,1,0,1.0,3.0,0,4.0,1,0,1,0,259770.0,0,1,0,0
2954,58,1,1,480,1,0,3.0,3.0,0,4.0,6,1,1,0,386205.0,2,0,2,0
2955,42,1,1,600,1,0,2.0,4.0,0,5.0,5,1,2,0,343125.0,1,0,1,1
2956,32,1,1,840,2,1,3.0,3.0,1,4.0,2,0,4,2,356310.0,1,0,2,0
2957,46,1,1,960,0,0,1.0,3.0,0,4.0,6,0,4,0,272895.0,1,0,0,0
2958,36,1,1,960,0,1,1.0,3.0,1,4.0,5,0,3,2,365820.0,1,1,0,0
2959,33,1,1,720,0,1,1.0,3.0,1,4.0,1,0,3,2,347100.0,1,1,0,0
2960,41,1,1,1260,0,1,1.0,3.0,1,4.0,2,0,4,2,387195.0,1,1,0,0
2961,50,0,1,1320,0,1,2.0,3.0,3,4.0,6,0,4,3,446355.0,2,1,1,0
2962,56,0,1,1140,0,1,1.0,3.0,1,4.0,2,0,4,2,360000.0,0,1,0,0
2963,46,1,1,420,0,0,2.0,3.0,1,4.0,4,1,3,2,335160.0,1,0,1,1
2964,51,0,2,600,1,1,2.0,3.0,1,4.0,6,1,1,2,300000.0,0,1,1,0
2965,37,0,2,360,1,1,2.0,3.0,1,4.0,1,1,1,2,400000.0,2,1,1,1
2966,49,0,2,480,0,1,2.0,3.0,1,4.0,1,1,1,2,374640.0,1,1,1,0
2967,42,1,2,840,1,1,2.0,3.0,2,4.0,2,1,2,1,264585.0,1,0,1,1
2968,39,1,1,1080,1,1,2.0,3.0,2,4.0,2,0,1,1,328170.0,2,0,1,0
2969,35,0,1,660,1,1,2.0,3.0,1,4.0,1,0,1,0,257265.0,1,1,1,0
2970,36,1,1,900,0,1,2.0,3.0,1,4.0,2,0,2,2,381735.0,0,0,1,0
2971,32,1,1,540,1,0,2.0,3.0,1,4.0,2,0,1,2,413040.0,1,1,1,0
2972,54,0,1,420,0,1,2.0,3.0,2,4.0,2,0,2,1,381450.0,0,1,1,0
2973,31,1,1,1260,1,1,1.0,3.0,0,4.0,2,0,2,0,250000.0,1,1,0,0
2974,41,1,1,1560,2,1,2.0,3.0,2,4.0,3,0,2,1,366570.0,0,1,1,1
2975,35,0,1,480,0,1,1.0,3.0,1,4.0,4,0,2,2,385470.0,1,1,0,0
2976,25,0,1,600,2,1,1.0,3.0,1,4.0,1,0,1,2,266565.0,2,0,0,0
2977,32,1,1,840,0,1,1.0,3.0,1,4.0,2,0,2,2,360000.0,0,1,0,0
2978,29,0,1,600,0,1,1.0,3.0,1,4.0,2,0,2,2,358095.0,0,0,0,0
2979,5,0,1,420,0,0,1.0,3.0,1,4.0,2,0,1,2,442110.0,1,0,0,0
2980,56,0,1,1680,0,0,2.0,3.0,3,5.0,6,0,1,3,533670.0,0,1,1,0
2981,51,0,1,480,0,1,3.0,4.0,3,5.0,4,0,4,3,469830.0,0,1,-1,0
2982,48,1,1,480,0,1,3.0,3.0,1,4.0,4,0,1,4,568275.0,1,0,-1,0
2983,28,1,1,1080,1,1,1.0,3.0,0,3.0,3,0,4,0,259245.0,1,0,0,1
2984,35,1,2,900,0,0,2.0,4.0,3,4.0,2,0,1,3,448140.0,2,1,0,0
2985,54,1,3,780,1,1,2.0,4.0,1,4.0,1,0,2,2,469290.0,2,1,0,0
2986,32,0,2,1020,1,0,2.0,4.0,1,4.0,2,0,2,2,353805.0,2,1,1,0
2987,39,0,2,720,2,1,2.0,4.0,0,4.0,2,0,2,0,326235.0,0,1,1,0
2988,41,1,3,600,1,0,2.0,4.0,1,4.0,2,0,2,2,394965.0,2,1,0,0
2989,25,0,3,1200,0,0,2.0,4.0,1,4.0,2,0,2,2,400000.0,1,0,0,0
2990,55,0,2,840,1,1,2.0,4.0,3,5.0,3,0,2,3,474960.0,0,0,0,0
2991,55,1,3,960,1,1,2.0,4.0,1,4.0,2,0,1,2,399465.0,1,1,0,0
2992,31,0,2,540,1,0,2.0,4.0,2,4.0,2,0,2,1,339210.0,1,1,0,0
2993,44,0,2,600,0,0,2.0,4.0,1,4.0,2,0,2,2,410000.0,2,0,1,0
2994,45,1,2,720,1,0,2.0,4.0,1,4.0,2,0,1,2,465660.0,1,0,1,0
2995,50,0,3,480,1,1,2.0,4.0,1,4.0,2,0,2,2,382980.0,0,1,0,0
2996,45,0,2,840,0,0,2.0,4.0,1,5.0,2,0,1,2,522615.0,2,0,1,0
2997,49,1,2,1020,1,1,2.0,4.0,3,5.0,5,0,1,3,360000.0,1,1,0,0
2998,45,0,2,660,1,0,2.0,4.0,1,4.0,5,0,2,2,406095.0,2,1,0,0
2999,49,1,2,780,0,1,2.0,4.0,1,4.0,2,0,1,2,363660.0,1,0,1,0
3000,55,1,2,960,1,1,2.0,4.0,3,5.0,2,0,2,3,480000.0,0,0,0,0
3001,49,0,2,600,0,0,2.0,4.0,3,4.0,7,0,2,3,474390.0,1,0,1,0
3002,44,0,2,540,2,1,2.0,4.0,1,4.0,2,0,1,2,424005.0,0,1,1,0
3003,44,1,3,1200,0,1,2.0,4.0,1,4.0,2,0,1,2,381015.0,0,0,1,0
3004,26,0,2,660,0,1,2.0,4.0,0,4.0,2,0,2,0,304320.0,0,1,0,1
3005,23,1,2,420,0,0,2.0,4.0,0,5.0,3,1,2,0,351945.0,0,0,0,0
3006,53,0,2,420,0,0,2.0,4.0,1,4.0,5,1,2,2,381840.0,0,0,1,0
3007,55,0,2,540,0,1,2.0,4.0,2,4.0,1,1,2,1,274425.0,0,0,1,1
3008,37,1,1,840,0,0,2.0,3.0,0,4.0,1,0,2,0,300000.0,1,0,1,0
3009,49,1,1,600,0,1,2.0,4.0,1,4.0,2,0,1,2,372240.0,1,1,1,0
3010,45,0,1,600,0,1,2.0,5.0,2,5.0,3,0,1,1,354690.0,2,0,1,0
3011,31,0,1,300,1,0,2.0,4.0,1,4.0,2,0,1,2,400000.0,0,1,1,0
3012,34,1,1,660,1,0,2.0,4.0,0,4.0,5,0,1,0,284115.0,2,0,1,0
3013,53,0,1,660,0,1,2.0,5.0,1,4.0,2,0,1,2,364335.0,1,1,0,0
3014,42,0,1,660,0,0,2.0,4.0,1,4.0,5,0,2,2,460000.0,2,1,1,0
3015,46,0,1,360,1,0,2.0,4.0,1,4.0,2,0,2,2,390255.0,0,0,1,0
3016,29,1,1,900,1,0,2.0,4.0,2,5.0,3,0,2,1,351060.0,0,0,1,0
3017,43,0,1,1500,2,1,2.0,4.0,1,4.0,5,0,2,2,431925.0,0,0,0,1
3018,36,0,1,540,2,1,2.0,4.0,0,5.0,7,0,1,0,315735.0,0,0,1,1
3019,46,0,1,360,2,1,2.0,4.0,1,4.0,2,0,2,2,349005.0,0,1,0,0
3020,26,0,1,1380,1,0,2.0,4.0,2,4.0,3,0,2,1,351840.0,2,1,1,0
3021,55,0,1,480,2,0,2.0,4.0,1,4.0,2,1,1,2,370000.0,0,0,0,0
3022,39,0,3,1740,1,1,3.0,1.0,0,5.0,2,0,2,0,314085.0,1,0,2,0
3023,44,1,1,2100,0,1,3.0,2.0,2,4.0,2,0,2,1,350000.0,0,0,2,0
3024,45,0,1,540,0,1,3.0,2.0,2,4.0,5,0,1,1,318300.0,2,1,2,0
3025,35,1,3,1560,0,0,3.0,3.0,2,3.0,5,0,4,1,340000.0,2,0,1,0
3026,39,0,2,840,1,0,2.0,5.0,2,5.0,3,0,2,1,411645.0,0,0,0,0
3027,31,0,2,1380,0,0,2.0,5.0,3,4.0,3,0,1,3,539310.0,0,1,1,0
3028,28,0,2,900,2,0,2.0,5.0,0,5.0,7,0,2,0,259410.0,0,0,1,1
3029,28,1,3,840,1,1,2.0,5.0,1,5.0,3,0,2,2,393150.0,0,0,1,0
3030,26,1,2,900,2,0,2.0,5.0,0,5.0,7,1,2,0,268050.0,0,0,1,0
3031,48,1,1,540,2,1,2.0,5.0,1,5.0,2,0,1,2,357495.0,0,0,1,0
3032,41,0,2,780,0,0,3.0,4.0,1,4.0,2,0,2,2,400000.0,2,1,2,0
3033,35,0,2,600,1,0,4.0,5.0,1,4.0,2,0,1,2,457770.0,0,1,3,0
3034,32,0,2,480,1,0,3.0,4.0,3,5.0,5,0,2,3,435990.0,2,1,2,0
3035,48,0,2,780,0,1,3.0,4.0,1,5.0,2,0,1,2,440505.0,2,1,2,0
3036,38,0,3,1860,1,1,4.0,4.0,1,4.0,2,0,1,2,407130.0,2,1,3,0
3037,41,1,2,540,1,1,3.0,4.0,1,4.0,2,0,2,2,420600.0,0,1,2,0
3038,38,1,2,840,1,0,3.0,4.0,2,4.0,8,0,2,1,328140.0,1,0,2,0
3039,51,1,2,600,1,0,3.0,4.0,0,4.0,6,0,1,0,326970.0,0,0,2,0
3040,32,0,2,1620,0,1,3.0,4.0,1,4.0,2,0,2,2,371565.0,1,0,2,0
3042,47,0,2,780,0,0,3.0,4.0,1,4.0,2,0,2,2,500000.0,1,1,2,0
3043,45,0,2,960,1,0,4.0,4.0,1,4.0,7,0,2,2,397710.0,1,1,3,0
3044,29,0,2,480,1,0,3.0,4.0,1,4.0,2,0,2,4,382950.0,1,0,2,0
3045,47,0,2,960,0,0,3.0,4.0,2,4.0,7,0,1,1,322050.0,1,1,2,0
3046,39,1,3,660,2,0,4.0,4.0,0,4.0,2,0,1,0,314265.0,0,0,3,0
3047,33,0,2,960,2,0,4.0,4.0,0,4.0,2,0,2,0,316950.0,0,0,3,1
3048,31,0,2,360,1,0,4.0,4.0,1,4.0,2,0,2,2,468645.0,1,0,3,0
3049,49,0,1,540,1,0,2.0,5.0,1,4.0,2,1,2,2,350700.0,0,1,1,0
3050,55,0,3,1620,1,0,3.0,4.0,2,4.0,2,1,2,1,400000.0,0,0,2,1
3051,34,0,1,480,1,1,4.0,4.0,2,5.0,3,0,2,1,393690.0,1,1,3,0
3052,55,0,1,480,0,1,3.0,4.0,2,5.0,7,0,2,1,353940.0,2,0,2,0
3053,32,0,1,540,2,0,3.0,5.0,0,4.0,3,0,2,0,254490.0,0,0,2,0
3054,46,0,1,480,1,0,4.0,4.0,0,5.0,3,0,2,0,310000.0,0,0,3,1
3056,37,1,2,540,1,0,2.0,3.0,2,5.0,3,0,3,1,340245.0,0,0,1,0
3057,36,0,2,1320,1,0,2.0,3.0,2,4.0,6,0,3,1,343920.0,1,1,1,1
3058,45,1,2,540,1,0,3.0,3.0,2,4.0,2,0,3,1,312465.0,2,1,2,0
3059,43,0,3,840,1,0,3.0,3.0,3,5.0,5,0,3,3,512595.0,2,1,2,0
3060,43,0,2,540,1,0,3.0,3.0,3,4.0,2,0,3,3,550620.0,2,1,2,0
3061,31,0,3,1020,1,1,3.0,3.0,0,4.0,1,0,3,0,262890.0,1,1,2,1
3062,34,0,2,780,1,0,2.0,3.0,1,4.0,2,0,3,2,426510.0,1,1,1,0
3064,31,0,2,1380,0,0,2.0,3.0,2,4.0,1,0,3,1,319050.0,1,0,1,0
3065,50,0,2,600,0,0,3.0,3.0,1,4.0,5,0,3,2,357600.0,1,0,2,0
3066,46,1,2,480,0,0,2.0,3.0,2,5.0,3,0,3,1,342330.0,1,0,1,0
3067,49,0,2,840,0,0,3.0,3.0,1,4.0,3,0,3,2,366270.0,1,0,2,0
3068,49,1,3,960,0,0,3.0,3.0,3,4.0,1,0,4,3,459630.0,0,1,2,1
3069,36,1,3,660,0,0,3.0,3.0,1,4.0,2,0,3,2,340000.0,2,1,2,0
3070,29,0,2,420,0,0,3.0,3.0,1,4.0,1,0,3,2,440460.0,1,1,2,0
3072,42,0,1,540,2,0,2.0,3.0,0,4.0,1,0,4,0,266205.0,1,0,1,0
3073,35,0,1,840,1,1,2.0,3.0,2,4.0,2,0,3,1,422040.0,1,0,1,0
3074,57,1,1,600,1,0,2.0,3.0,1,4.0,1,0,5,2,410685.0,0,0,1,0
3076,49,1,1,780,0,1,3.0,3.0,1,4.0,4,0,4,2,400000.0,0,1,2,0
3077,33,0,1,780,0,1,3.0,4.0,0,4.0,1,0,4,0,309300.0,1,1,2,0
3078,31,0,1,780,0,1,2.0,4.0,2,4.0,2,0,3,1,351765.0,0,0,1,0
3079,52,1,1,900,0,1,2.0,3.0,1,4.0,2,0,5,2,400000.0,0,1,1,0
3081,55,0,1,540,0,0,3.0,3.0,3,3.0,2,0,4,3,470000.0,2,0,1,0
3082,31,0,2,420,1,0,3.0,5.0,1,4.0,2,0,1,2,368775.0,0,0,2,0
3083,33,1,2,2100,1,1,4.0,5.0,2,4.0,2,0,2,1,369135.0,0,1,3,0
3084,29,1,3,1620,0,0,4.0,5.0,1,4.0,2,0,2,2,374595.0,0,0,3,0
3085,48,0,2,480,1,1,3.0,5.0,2,4.0,2,0,2,1,429915.0,1,0,2,0
3086,26,1,2,1020,2,0,3.0,5.0,0,4.0,2,0,2,0,320160.0,0,1,2,1
3087,49,0,3,480,1,0,4.0,5.0,1,5.0,7,0,1,2,426375.0,0,0,3,0
3088,37,1,1,420,0,1,3.0,5.0,1,4.0,3,0,2,2,400000.0,1,1,2,1
3089,38,0,1,840,0,0,3.0,5.0,0,5.0,3,0,2,0,359160.0,1,0,2,1
3090,50,0,1,900,1,1,4.0,5.0,0,5.0,3,0,2,3,523815.0,0,1,3,0
3091,47,0,1,1860,0,0,3.0,5.0,3,5.0,3,1,2,3,547290.0,1,0,2,0
3093,48,0,3,600,0,1,3.0,5.0,1,4.0,7,0,2,2,366000.0,0,0,0,0
3094,51,1,2,840,0,0,3.0,4.0,1,4.0,1,0,1,2,500000.0,1,0,1,1
3095,55,0,3,660,0,1,3.0,5.0,1,4.0,4,0,1,2,425100.0,1,0,0,0
3096,41,0,2,600,1,0,3.0,4.0,2,4.0,2,0,1,1,312885.0,2,0,0,0
3097,32,1,3,900,1,0,3.0,4.0,1,4.0,6,0,2,2,416310.0,1,0,1,0
3098,21,1,2,780,0,0,3.0,4.0,0,4.0,1,0,2,2,313815.0,0,1,0,0
3099,36,1,2,480,1,0,3.0,4.0,1,4.0,2,0,2,2,341250.0,2,0,1,0
3100,2,0,2,600,1,0,3.0,4.0,0,4.0,2,0,2,0,353100.0,0,0,1,0
3101,24,1,2,420,1,1,3.0,4.0,3,4.0,1,0,2,3,479445.0,2,1,0,1
3103,35,0,1,660,0,0,3.0,5.0,1,4.0,2,0,2,2,459570.0,1,0,1,0
3105,33,0,1,300,0,1,3.0,4.0,1,4.0,2,0,1,2,516270.0,0,0,1,0
3106,38,1,1,420,0,1,3.0,5.0,1,4.0,3,0,1,2,423165.0,2,1,1,0
3107,53,0,1,600,0,1,3.0,4.0,3,5.0,4,0,2,3,544875.0,2,0,1,0
3108,52,0,1,480,0,1,3.0,4.0,1,4.0,5,0,1,2,470025.0,1,1,0,0
3109,44,0,1,480,0,0,3.0,4.0,1,4.0,2,1,2,2,436020.0,1,0,1,0
3110,27,0,1,1200,1,0,4.0,5.0,2,5.0,2,0,2,1,387000.0,1,0,3,0
3111,35,1,3,1080,1,1,3.0,4.0,0,4.0,1,0,4,0,253425.0,0,0,2,1
3112,33,1,2,900,2,1,2.0,4.0,1,4.0,2,0,3,2,400000.0,0,1,0,0
3113,36,0,3,960,1,1,2.0,4.0,1,4.0,2,0,4,2,379770.0,0,1,0,0
3114,39,0,2,900,1,0,2.0,4.0,1,4.0,7,0,3,2,404925.0,0,1,0,1
3115,30,1,2,720,1,1,2.0,4.0,1,4.0,2,0,4,2,398880.0,1,0,0,0
3116,42,1,2,1020,1,1,2.0,4.0,0,4.0,2,0,4,0,330000.0,2,1,1,1
3117,25,1,2,960,1,0,2.0,4.0,0,4.0,3,0,3,0,344265.0,2,0,0,0
3118,47,1,2,360,1,0,2.0,4.0,1,4.0,2,0,4,2,406215.0,0,1,1,0
3119,36,0,3,1020,1,0,2.0,4.0,0,4.0,5,0,4,0,271485.0,0,0,0,0
3121,23,0,2,780,1,1,2.0,4.0,0,4.0,3,0,4,0,300000.0,0,1,0,0
3122,46,0,2,840,1,1,2.0,4.0,2,4.0,7,0,3,1,331260.0,0,0,1,0
3123,35,1,3,480,0,1,2.0,4.0,3,4.0,1,0,3,3,416475.0,2,1,1,0
3124,46,0,3,480,0,0,2.0,4.0,1,5.0,2,0,3,2,478620.0,2,1,0,0
3125,43,0,3,960,0,0,2.0,4.0,1,4.0,2,0,4,2,317925.0,1,1,0,0
3126,45,0,2,1140,0,1,2.0,4.0,2,4.0,2,0,3,1,268395.0,1,1,0,0
3127,37,0,2,780,0,0,2.0,4.0,2,4.0,3,0,4,1,348885.0,1,0,0,0
3128,55,0,3,420,0,0,2.0,4.0,1,4.0,2,0,3,2,382260.0,1,0,1,0
3129,54,0,3,660,0,0,2.0,4.0,1,4.0,2,0,3,2,349680.0,1,1,1,0
3130,23,0,2,600,1,0,2.0,4.0,0,4.0,3,1,4,0,252030.0,1,1,0,0
3131,56,1,2,420,2,0,2.0,4.0,1,4.0,2,1,3,2,500000.0,1,1,0,1
3132,54,1,2,420,1,1,2.0,4.0,3,5.0,1,1,3,3,484680.0,1,0,0,0
3133,43,0,1,600,1,0,2.0,4.0,0,4.0,3,0,3,2,451575.0,0,0,1,0
3134,32,1,1,960,1,1,2.0,4.0,1,4.0,2,0,4,2,420000.0,0,1,0,0
3135,30,0,1,600,1,1,2.0,4.0,0,4.0,1,0,5,0,261030.0,1,1,0,0
3136,31,0,1,720,2,0,2.0,4.0,1,4.0,2,0,3,2,382740.0,1,0,0,0
3137,19,0,1,1560,2,0,2.0,4.0,0,4.0,2,0,4,0,258585.0,0,0,1,1
3138,52,0,1,960,0,1,2.0,4.0,2,4.0,1,0,3,1,356850.0,1,1,0,0
3139,45,0,1,480,0,0,2.0,4.0,1,4.0,2,0,4,2,375210.0,0,0,1,0
3140,43,0,1,900,0,0,2.0,5.0,1,5.0,7,0,3,3,484155.0,1,0,1,0
3141,33,0,1,960,0,0,2.0,4.0,1,4.0,2,0,4,2,400000.0,0,1,0,0
3142,52,1,1,540,0,1,2.0,4.0,1,4.0,4,1,4,2,488715.0,0,0,0,0
3143,53,0,2,1020,0,0,3.0,1.0,1,4.0,6,0,2,2,329055.0,1,1,2,0
3145,41,1,2,900,1,0,2.0,2.0,2,4.0,1,0,1,1,336870.0,2,0,1,0
3146,39,1,3,1380,1,1,2.0,1.0,3,4.0,2,0,2,3,366330.0,1,1,1,0
3147,28,0,1,900,1,0,2.0,2.0,0,4.0,6,0,1,0,270975.0,2,1,1,0
3149,35,0,3,600,0,0,3.0,2.0,2,4.0,1,0,3,1,349515.0,1,1,2,0
3150,35,1,2,480,0,0,3.0,5.0,1,4.0,5,0,1,2,380385.0,1,1,1,0
3151,43,0,2,600,1,0,3.0,5.0,2,5.0,7,0,1,1,400000.0,0,1,1,0
3152,59,0,1,360,0,0,3.0,5.0,1,4.0,2,0,2,2,380475.0,0,0,1,0
3153,24,0,1,660,2,0,3.0,5.0,0,4.0,3,0,2,0,319710.0,1,0,1,0
3154,50,0,1,780,0,0,3.0,5.0,1,4.0,5,0,2,3,470000.0,1,1,1,0
3155,50,0,1,780,0,1,3.0,5.0,1,5.0,5,0,1,2,503940.0,2,1,1,0
3156,45,0,2,480,1,0,2.0,5.0,1,4.0,2,0,5,2,438210.0,0,1,1,1
3157,42,0,2,900,0,0,2.0,5.0,1,4.0,5,0,3,2,400000.0,2,0,1,0
3158,52,1,3,840,0,1,2.0,5.0,2,4.0,2,0,4,1,317940.0,2,1,1,0
3159,52,0,2,480,2,0,3.0,4.0,0,5.0,2,0,2,3,417315.0,2,0,2,0
3160,49,0,2,1860,2,1,3.0,4.0,2,4.0,7,0,2,1,400000.0,1,1,1,0
3161,42,0,3,720,1,0,3.0,4.0,2,5.0,3,0,2,1,365535.0,1,0,1,0
3162,47,0,3,420,0,0,3.0,5.0,0,5.0,5,0,2,0,365610.0,0,1,2,0
3163,56,0,2,1920,1,0,3.0,4.0,2,4.0,2,0,2,1,445905.0,1,0,1,0
3164,39,1,2,780,0,1,3.0,4.0,1,4.0,2,0,1,2,288840.0,1,1,2,0
3165,35,0,2,420,0,0,3.0,4.0,0,4.0,7,0,2,0,400000.0,2,1,2,0
3166,42,0,2,360,1,0,3.0,4.0,2,5.0,1,0,1,1,346005.0,1,0,1,0
3167,41,1,2,420,1,1,3.0,4.0,2,5.0,7,0,2,1,364440.0,0,0,2,0
3168,10,0,3,780,2,0,3.0,4.0,1,4.0,2,0,2,3,511545.0,1,1,2,0
3169,45,1,3,1800,0,0,3.0,4.0,3,4.0,5,0,2,3,529425.0,0,1,1,0
3170,33,0,3,1860,1,0,3.0,4.0,2,4.0,3,0,2,1,332025.0,0,0,1,0
3171,40,1,2,600,2,0,3.0,5.0,2,4.0,3,0,1,1,361035.0,0,0,2,0
3172,45,1,2,960,1,1,3.0,4.0,2,5.0,3,0,2,1,310000.0,0,0,1,0
3173,25,1,1,540,2,1,2.0,5.0,0,4.0,3,0,3,0,321675.0,1,0,1,1
3174,48,1,1,720,0,0,2.0,5.0,1,4.0,5,0,3,2,392655.0,1,0,1,0
3175,36,1,1,420,0,1,2.0,5.0,2,4.0,3,1,3,1,355005.0,1,0,1,0
3176,55,0,2,660,1,1,3.0,4.0,3,5.0,6,1,1,3,503895.0,1,1,2,0
3177,55,0,1,420,1,0,3.0,5.0,0,4.0,7,0,2,0,320000.0,1,0,1,1
3178,48,1,1,480,0,0,3.0,4.0,1,4.0,7,0,2,2,432735.0,1,1,2,1
3179,35,1,1,360,2,1,3.0,4.0,1,4.0,5,0,2,2,374760.0,1,0,2,0
3180,29,0,1,540,1,0,3.0,4.0,0,4.0,3,0,2,0,320000.0,0,0,1,0
3181,59,0,1,900,1,0,3.0,4.0,3,4.0,1,0,1,3,420000.0,2,0,2,0
3182,37,0,1,540,0,1,3.0,4.0,0,5.0,3,0,1,0,300000.0,2,1,1,0
3183,50,0,1,480,2,1,3.0,4.0,1,4.0,2,0,1,2,384660.0,0,0,2,0
3184,44,1,1,1980,0,0,3.0,4.0,2,4.0,2,0,2,1,363840.0,0,0,1,0
3185,33,0,1,480,1,0,3.0,4.0,1,5.0,1,0,2,2,358830.0,1,0,2,0
3186,39,1,1,960,2,1,3.0,5.0,0,4.0,3,0,2,0,311865.0,1,1,1,0
3187,36,0,1,720,1,1,3.0,4.0,1,5.0,3,1,2,2,526350.0,1,0,1,0
3188,21,0,1,540,1,0,3.0,4.0,0,4.0,3,1,2,0,300000.0,0,0,1,0
3189,33,0,1,540,1,0,3.0,4.0,0,4.0,3,1,2,0,312975.0,2,1,1,0
3190,33,0,1,1620,1,1,3.0,6.0,0,4.0,5,0,1,0,319185.0,2,0,1,1
3192,30,1,2,960,1,1,1.0,3.0,0,4.0,2,0,2,0,257865.0,0,1,0,0
3193,45,0,3,780,1,1,2.0,3.0,1,4.0,2,0,2,2,378330.0,1,0,1,1
3194,40,1,1,780,1,1,2.0,3.0,0,4.0,2,0,2,0,359280.0,1,0,1,0
3196,39,1,1,780,0,0,2.0,2.0,1,4.0,1,0,1,2,391515.0,1,1,1,0
3197,41,0,1,780,1,0,2.0,1.0,3,4.0,2,0,2,3,475530.0,1,1,1,0
3198,31,0,3,540,1,0,3.0,4.0,1,4.0,2,0,2,2,377910.0,2,0,1,0
3199,35,0,3,840,1,1,2.0,5.0,0,4.0,2,0,4,0,337185.0,0,1,1,0
3200,43,0,2,1380,1,0,4.0,4.0,2,4.0,2,0,4,1,400000.0,2,1,3,0
3201,35,1,2,300,2,0,3.0,4.0,1,4.0,2,0,3,2,400000.0,1,1,2,0
3202,45,0,2,540,1,1,3.0,4.0,1,4.0,2,0,4,2,360000.0,2,1,2,0
3203,43,1,2,600,1,0,3.0,4.0,1,4.0,2,0,3,2,309930.0,1,1,2,0
3204,43,0,3,480,1,0,3.0,4.0,0,4.0,7,0,3,0,427830.0,0,0,2,1
3205,30,0,2,480,1,0,4.0,5.0,0,5.0,3,0,4,0,338460.0,1,0,3,0
3206,48,1,2,600,1,0,3.0,4.0,3,4.0,2,0,5,3,459000.0,2,1,2,0
3207,37,0,3,480,1,1,3.0,4.0,0,4.0,5,0,3,0,280065.0,2,1,2,1
3208,43,0,2,840,1,0,4.0,4.0,3,4.0,7,0,4,3,500000.0,1,0,3,0
3209,39,0,2,600,0,1,4.0,4.0,2,5.0,5,0,4,1,356670.0,0,0,3,0
3211,53,1,2,840,1,1,3.0,5.0,0,4.0,1,0,1,0,300000.0,1,0,2,0
3212,44,0,2,540,1,0,3.0,5.0,2,4.0,1,0,2,1,312420.0,0,0,1,0
3213,37,0,3,480,0,0,3.0,5.0,2,4.0,4,0,2,1,326070.0,1,1,1,0
3214,40,0,2,960,1,1,3.0,5.0,2,5.0,3,0,2,1,337785.0,1,0,1,0
3215,49,0,3,420,1,1,3.0,5.0,1,4.0,2,0,2,2,370020.0,2,0,2,0
3216,35,0,2,720,1,0,3.0,5.0,2,4.0,5,0,2,1,324105.0,0,0,1,0
3217,49,0,1,420,0,0,4.0,4.0,1,4.0,2,0,2,2,382560.0,1,0,1,0
3218,31,0,1,480,1,0,4.0,5.0,0,4.0,3,0,1,0,305160.0,2,0,1,0
3219,37,1,1,480,1,1,4.0,5.0,1,5.0,7,0,1,2,390000.0,0,1,1,0
3220,39,1,2,540,0,1,3.0,5.0,2,5.0,7,1,2,1,347760.0,0,0,1,0
3221,39,1,1,1980,1,0,3.0,5.0,2,4.0,3,0,2,1,325215.0,1,1,1,0
3222,37,1,1,540,2,1,3.0,5.0,0,4.0,5,0,2,0,316665.0,1,0,2,0
3223,38,1,1,540,1,0,3.0,5.0,2,4.0,2,0,2,1,342435.0,1,0,1,0
3225,39,0,1,720,2,0,3.0,4.0,0,4.0,2,0,3,0,400000.0,1,0,2,0
3226,38,0,1,960,2,1,3.0,4.0,1,4.0,2,0,3,2,469485.0,2,1,2,0
3227,49,1,1,480,2,0,3.0,4.0,1,4.0,5,0,3,2,422160.0,2,1,2,0
3228,25,0,1,780,1,0,3.0,4.0,0,4.0,2,0,4,0,300000.0,1,1,2,0
3229,47,1,1,300,0,1,3.0,4.0,1,4.0,2,0,5,2,404625.0,1,1,2,0
3230,32,1,1,540,1,1,1.0,3.0,0,4.0,2,0,4,0,252375.0,2,1,0,0
3231,39,1,1,960,1,0,1.0,1.0,0,4.0,2,0,4,0,263340.0,1,0,0,0
3233,35,1,3,840,0,1,2.0,3.0,1,4.0,1,0,2,2,377490.0,0,0,1,1
3234,39,0,2,1500,1,0,2.0,3.0,2,5.0,1,0,2,1,366075.0,0,1,1,0
3235,57,0,2,720,0,0,2.0,3.0,3,4.0,2,0,1,3,562845.0,2,1,1,0
3236,42,1,3,480,0,0,2.0,3.0,1,4.0,4,0,1,2,366045.0,1,0,0,0
3237,26,0,2,480,1,0,2.0,3.0,0,4.0,1,0,2,0,260535.0,0,0,0,1
