id,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,Designation,MonthlyIncome,customer_info,ProdTaken,Age_int
3008,37歳,Company Invited,1,840秒,Salaried,male,2.0,3.0,Basic,4.0,1,0,2,Executive,月収30.0万円,結婚済み 車未所持　子供有り(1人),0,37
3009,49歳,Company Invited,1,10分,Salaried,Ｆｅｍａｌｅ,2.0,4.0,STANDARD,4.0,2,0,1,Senior Manager,372240.0,結婚済み　自動車所有　子供1人,0,49
3010,45歳,Self Enquiry,1,600秒,Salaried,Female,2.0,5.0,Deluxe,5.0,3,0,1,Manager,354690.0,離婚済み 車未所持 子供1人,0,45
3011,31才,Self Enquiry,1,5分,Small Business,Ｍａｌｅ,2.0,4.0,STANDARD,4.0,2,0,1,Senior Manager,月収40.0万円,未婚	車所持	子供1人,0,31
3012,34歳,Company Invited,1,11分,Small Business,Ｍａｌｅ,2.0,4.0,Basic,4.0,5,0,1,Executive,284115.0,"離婚済み,車なし,子供1人",0,34
3013,53歳,Self Enquiry,1,11分,Salaried,Female,2.0,5.0,STANDARD,4.0,2,0,1,Senior Manager,364335.0,結婚済み、自家用車あり、子供なし,0,53
3014,42歳,Self Enquiry,1,660秒,Salaried,Male,2.0,4.0,Standard,4.0,5,0,2,Senior Manager,月収46.0万円,離婚済み、自動車所有、子供1人,0,42
3015,46歳,Self Enquiry,1,6分,Small Business,male,2.0,4.0,Standard,4.0,2,0,2,Senior Manager,390255.0,"未婚,車未所持,子供1人",0,46
3016,29歳,Company Invited,1,15分,Small Business,Male,2.0,4.0,Deluxe,5.0,3,0,2,Manager,351060.0,"未婚,自動車未所有,子供1人",0,29
3017,43歳,Self Enquiry,1,25分,Large Business,Ｆｅ　Ｍａｌｅ,2.0,4.0,standard,4.0,5,0,2,Senior Manager,431925.0,未婚 車未所持 子供なし,1,43
3018,36歳,Self Enquiry,1,540秒,Large Business,Ｆｅｍａｌｅ,2.0,4.0,Basic,5.0,7,0,1,Executive,315735.0,未婚、自家用車なし、子供1人,1,36
3019,46歳,Self Enquiry,1,6分,Large Business,Female,2.0,4.0,Standard,4.0,2,0,2,Senior Manager,349005.0,未婚、車あり、子供無し,0,46
3020,２６歳,Self Enquiry,1,23分,Small Business,male,2.0,4.0,Deluxe,4.0,3,0,2,Mαnagеr,351840.0,離婚済み 車所持 こども1人,0,26
3021,55歳,Self Enquiry,1,8分,Large Business,Male,2.0,4.0,STANDARD,4.0,2,1,1,Senior Manager,月収37.0万円,未婚 自動車未所有 子供なし,0,55
3022,39歳,Self Enquiry,3,29分,Small Business,Female,3.0,1.0,Basic,5.0,2,0,2,Еxеcutivе,314085.0,結婚済み、自家用車なし、子供有り(2人),0,39
3023,44際,Company Invited,1,2100秒,Salaried,female,3.0,2.0,Deluxe,4.0,2,0,2,Manager,月収35.0万円,未婚/車未所持/子供2人,0,44
3024,40代,Self Enquiry,1,9分,Salaried,Female,3.0,2.0,deluxe,4.0,5,0,1,Manager,318300.0,離婚済み 乗用車所持 こども2人,0,45
3025,30代,Company Invited,3,26分,Salaried,Male,3.0,3.0,Deluxe,3.0,5,0,4,Manager,月収34.0万円,離婚済み、車保有なし、こども1人,0,35
3026,39歳,Self Enquiry,2,14分,Small Business,Ｍａｌｅ,2.0,5.0,Deluxe,5.0,3,0,2,Manager,411645.0,独身、自動車未所有、子供なし,0,39
3027,３１歳,Self Enquiry,2,23分,Salaried,MALE,2.0,5.0,SUPER DELUXE,4.0,3,0,1,AVP,539310.0,"独身,車所持,子供1人",0,31
3028,28歳,Self Enquiry,2,15分,Large Business,male,2.0,5.0,ΒASIС,5.0,7,0,2,Executive,259410.0,独身、車未所持、こども1人,1,28
3029,28歳,Company Invited,3,840秒,Small Business,Female,2.0,5.0,Standard,5.0,3,0,2,Senior Manager,393150.0,独身、自家用車なし、こども1人,0,28
3030,26歳,Company Invited,2,15分,Large Business,Male,2.0,5.0,Basic,5.0,年に7回,1,2,Executive,268050.0,独身、自家用車なし、子供1人,0,26
3031,４８歳,Company Invited,1,9分,Large Business,Female,2.0,5.0,Standard,5.0,2,0,1,Senior Manager,357495.0,独身 車未所持 子供有り 1人,0,48
3032,四十一歳,Self Enquiry,2,13分,Salaried,MALE,3.0,4.0,Standard,4.0,2,0,2,Senior Manager,月収40.0万円,離婚済み、車所持、こども2人,0,41
3033,30代,Self Enquiry,2,600秒,Small Business,male,4.0,5.0,Standard,4.0,2,0,1,Senior Manager,457770.0,未婚、車所持、子供3人,0,35
3034,32歳,Self Enquiry,2,480秒,Small Business,Male,3.0,4.0,SUPER DELUXE,5.0,5,0,2,AVP,435990.0,離婚済み、自家用車あり、こども2人,0,32
3035,48歳,Self Enquiry,2,13分,Salaried,Female,3.0,400.0,Standard,5.0,2,0,1,Senior Manager,440505.0,離婚済み　自動車所有　子供2人,0,48
3036,38際,Self Enquiry,3,1860秒,Small Business,Female,4.0,4.0,Standard,4.0,2,0,1,Senior Manager,407130.0,離婚済み 自動車所有 こども3人,0,38
3037,41歳,Company Invited,2,9分,Small Business,female,3.0,4.0,Standard,4.0,2,0,2,Senior Manager,420600.0,独身、車所持、子供2人,0,41
3038,38歳,Company Invited,2,14分,Small Business,Male,3.0,4.0,Deluxe,4.0,8,0,2,Manαger,328140.0,結婚済み、車未所持、子供2人,0,38
3039,51歳,Company Invited,2,10分,Small Business,MALE,3.0,4.0,Basic,4.0,6,0,1,Executive,326970.0,独身、車未所持、こども2人,0,51
3040,三十二歳,Self Enquiry,2,1620秒,Salaried,Female,3.0,4.0,Standard,4.0,2,0,2,Senior Manager,371565.0,結婚済み/自動車未所有/子供2人,0,32
3042,４７才,Self Enquiry,2,13分,Salaried,Male,3.0,4.0,STANDARD,4.0,2,0,2,Senior Manager,月収50.0万円,結婚済み 車所持 子供2人,0,47
3043,40代,Self Enquiry,2,16分,Small Business,male,4.0,4.0,Standard,4.0,7,0,2,Senior Manager,397710.0,結婚済み　自動車所有　子供3人,0,45
3044,29歳,Self Enquiry,2,480秒,Small Business,male,3.0,4.0,Standard,4.0,半年に1回,0,2,VP,382950.0,結婚済み　車未所持　子供2人,0,29
3045,47歳,Self Enquiry,2,16分,Salaried,Male,3.0,4.0,Deluxe,4.0,7,0,1,Manager,322050.0,結婚済み／車保有/こども2人,0,47
3046,39歳,Company Invited,3,11分,Large Business,Male,4.0,4.0,Basic,4.0,2,0,1,Executive,314265.0,"独身、自家用車なし,子供3人",0,39
3047,33歳,Self Enquiry,2,16分,Large Business,Male,4.0,4.0,Basic,4.0,2,0,2,Executive,316950.0,独身、自動車未所有、子供3人,1,33
3048,３１歳,Self Enquiry,2,6分,Small Business,Male,4.0,4.0,STANDARD,4.0,2,0,2,Senior Manager,468645.0,"結婚済み,自家用車なし,子供3人",0,31
3049,49歳,Self Enquiry,1,9分,Small Business,Male,2.0,5.0,Standard,4.0,2,1,2,Senior Manager,350700.0,未婚、乗用車所持、子供1人,0,49
3050,50代,Self Enquiry,3,27分,Small Business,Male,3.0,4.0,Deluxe,4.0,2,1,2,Manager,月収40.0万円,未婚／車未所持／こども2人,1,55
3051,34歳,Self Enquiry,1,8分,Small Business,female,4.0,4.0,Deluxe,5.0,3,0,2,Manager,393690.0,結婚済み、車所持、子供3人,0,34
3052,55才,Self Enquiry,1,8分,Salaried,Female,3.0,4.0,Deluxe,5.0,7,0,2,Manager,353940.0,離婚済み、乗用車なし、こども2人,0,55
3053,３２歳,Self Enquiry,1,9分,Large Business,Male,3.0,5.0,Basic,4.0,3,0,2,Executive,254490.0,独身、車なし、こども2人,0,32
3054,46歳,Self Enquiry,1,480秒,Small Business,Male,4.0,4.0,Basic,5.0,3,0,2,Executive,月収31.0万円,"独身,自動車未所有,子供有り 3人",1,46
3056,３７歳,Company Invited,2,540秒,Small Business,Male,2.0,3.0,Deluxe,5.0,3,0,3,Manager,340245.0,未婚 乗用車なし 子供1人,0,37
3057,36歳,Self Enquiry,2,22分,Small Business,Male,2.0,3.0,Deluxe,4.0,6,0,3,Manager,343920.0,結婚済み、自動車所有、子供有り 1人,1,36
3058,40代,Company Invited,2,9分,Small Business,male,3.0,3.0,Deluxe,4.0,半年に1回,0,3,Manager,312465.0,離婚済み	車所持	子供2人,0,45
3059,43歳,Self Enquiry,3,14分,Small Business,Male,3.0,3.0,Super Deluxe,5.0,5,0,3,AVP,512595.0,離婚済み 自動車所有 子供2人,0,43
3060,43歳,Self Enquiry,2,540秒,Small Business,Ｍａｌｅ,3.0,3.0,Super Deluxe,4.0,年に2回,0,3,AVP,550620.0,"離婚済み、自動車所有,子供2人",0,43
3061,31際,Self Enquiry,3,17分,Small Business,Female,3.0,3.0,Basic,4.0,年に1回,0,3,Executive,262890.0,結婚済み、乗用車所持、こども2人,1,31
3062,34才,Self Enquiry,2,13分,Small Business,Male,2.0,3.0,STANDARD,4.0,2,0,3,Senior Manager,426510.0,結婚済み、自家用車あり、子供1人,0,34
3064,31歳,Self Enquiry,2,1380秒,Salaried,Male,2.0,3.0,Deluxe,4.0,1,0,3,Manager,319050.0,結婚済み、車保有なし、こども1人,0,31
3065,50歳,Self Enquiry,2,10分,Salaried,Male,3.0,3.0,STANDARD,4.0,5,0,3,Senior Manager,357600.0,"結婚済み,自動車未所有、子供有り(2人)",0,50
3066,46歳,Company Invited,2,8分,Salaried,ＭＡＬＥ,2.0,3.0,Deluxe,5.0,3,0,3,Manager,342330.0,結婚済み　車未所持 子供1人,0,46
3067,49際,Self Enquiry,2,14分,Salaried,Male,3.0,3.0,Standard,4.0,3,0,3,Senior Manager,366270.0,"結婚済み,車未所持,子供2人",0,49
3068,49歳,Company Invited,3,16分,Salaried,MALE,3.0,3.0,Super Deluxe,4.0,1,0,4,AVP,459630.0,独身、車所持、子供2人,1,49
3069,36歳,Company Invited,3,11分,Salaried,Male,3.0,3.0,Standard,4.0,2,0,3,Senior Manager,月収34.0万円,離婚済み	車所持	2児,0,36
3070,29歳,Self Enquiry,2,420秒,Salaried,Male,3.0,3.0,Standard,4.0,1,0,3,Senior Manager,440460.0,結婚済み、自動車所有、こども2人,0,29
3072,42才,Self Enquiry,1,9分,Large Business,male,2.0,3.0,Basic,4.0,1,0,4,Executive,266205.0,結婚済み 車未所持　子供有り 1人,0,42
3073,35歳,Self Enquiry,1,14分,Small Business,Female,2.0,3.0,DELUXE,4.0,2,0,3,Manager,422040.0,結婚済み	自動車未所有	子供有り 1人,0,35
3074,５７歳,Company Invited,1,10分,Small Business,Male,2.0,3.0,Standard,4.0,1,0,5,Senior Manager,410685.0,未婚、車なし、子供有り 1人,0,57
3076,49歳,Company Invited,1,13分,Salaried,Fe Male,3.0,3.0,Standard,4.0,4,0,4,Senior Manager,月収40.0万円,未婚、自家用車あり、子供2人,0,49
3077,33歳,Self Enquiry,1,13分,Salaried,Female,3.0,4.0,Basic,4.0,1,0,4,Executive,309300.0,結婚済み 車所持 こども2人,0,33
3078,31歳,Self Enquiry,1,780秒,Salaried,Fe Male,2.0,4.0,Deluxe,4.0,2,0,3,Manager,351765.0,未婚、乗用車なし、子供1人,0,31
3079,52歳,Company Invited,1,15分,Salaried,Fe Male,2.0,3.0,Standard,4.0,2,0,5,Senior Manager,月収40.0万円,未婚	自家用車あり	こども1人,0,52
3081,55歳,Self Enquiry,1,9分,Salaried,male,3.0,3.0,Super Deluxe,3.0,2,0,4,AVP,月収47.0万円,離婚済み 車未所持 こども1人,0,55
3082,31際,Self Enquiry,2,7分,Small Business,male,3.0,5.0,Standard,4.0,2,0,1,Senior Manager,368775.0,未婚、車未所持、子供2人,0,31
3083,33歳,Company Invited,2,2100秒,Small Business,Fe Male,4.0,5.0,Deluxe,4.0,2,0,2,Manager,369135.0,未婚、自動車所有、子供3人,0,33
3084,２９才,Company Invited,3,1620秒,Salaried,MALE,4.0,5.0,Standard,4.0,2,0,2,Senior Manager,374595.0,未婚、車未所持、子供3人,0,29
3085,48際,Self Enquiry,2,8分,Small Business,Female,3.0,5.0,Deluxe,4.0,2,0,2,Manager,429915.0,結婚済み 車保有なし 子供2人,0,48
3086,26歳,Company Invited,2,17分,Large Business,Male,3.0,5.0,Basic,4.0,2,0,2,Executive,320160.0,独身 自家用車あり　こども2人,1,26
3087,49歳,Self Enquiry,3,480秒,Small Business,Male,4.0,5.0,Standard,5.0,7,0,1,Senior Manager,426375.0,独身 自動車未所有 子供3人,0,49
3088,37歳,Company Invited,1,420秒,Salaried,Female,3.0,5.0,Standard,4.0,3,0,2,Senior Manager,月収40.0万円,結婚済み/乗用車所持/子供2人,1,37
3089,３８歳,Self Enquiry,1,14分,Salaried,Male,3.0,5.0,basic,5.0,3,0,2,Executive,359160.0,結婚済み、車未所持、こども2人,1,38
3090,50才,Self Enquiry,1,15分,Small Business,Female,4.0,5.0,Basic,5.0,3,0,2,AVP,523815.0,"独身、車所持,こども3人",0,50
3091,47際,Self Enquiry,1,1860秒,Salaried,MALE,3.0,5.0,Super Deluxe,5.0,3,1,2,AVP,547290.0,結婚済み／車未所持／子供有り(2人),0,47
3093,48才,Self Enquiry,3,10分,Salaried,Female,3.0,5.0,Standard,4.0,年に7回,0,2,Senior Manager,366000.0,未婚／自動車未所有／子供無し,0,48
3094,５１才,Company Invited,2,14分,Salaried,male,3.0,4.0,Standard,4.0,1,0,1,Senior Manager,月収50.0万円,結婚済み/車未所持/子供1人,1,51
3095,50代,Self Enquiry,3,11分,Salaried,female,3.0,5.0,Standard,4.0,4,0,1,Senior Manager,425100.0,結婚済み	車未所持	子供なし,0,55
3096,41歳,Self Enquiry,2,600秒,Small Business,male,3.0,4.0,Deluxe,4.0,年に2回,0,1,Manager,312885.0,離婚済み、車未所持、子供なし,0,41
3097,32歳,Company Invited,3,15分,Small Business,Ｍａｌｅ,3.0,4.0,Standard,4.0,6,0,2,Senior Manager,416310.0,"結婚済み,車未所持,子供1人",0,32
3098,21歳,Company Invited,2,780秒,Salaried,Ｍａｌｅ,3.0,4.0,Basıc,4.0,年に1回,0,2,Senior Manager,313815.0,独身、自動車所有、子供なし,0,21
3099,36才,Company Invited,2,8分,Small Business,ｍａｌｅ,3.0,4.0,Standard,4.0,2,0,2,Senior Manager,341250.0,離婚済み 車未所持 子供1人,0,36
3100,２０歳,Self Enquiry,2,600秒,Small Business,MALE,3.0,4.0,Basic,4.0,2,0,2,Executive,353100.0,未婚 車未所持 こども1人,0,2
3101,24歳,Company Invited,2,420秒,Small Business,female,3.0,4.0,Super Deluxe,4.0,1,0,2,AVP,479445.0,離婚済み、車所持、非育児家庭,1,24
3103,35際,Self Enquiry,1,660秒,Salaried,Male,3.0,5.0,Standard,4.0,2,0,2,Senior Manager,459570.0,結婚済み、車未所持、子供有り(1人),0,35
3105,33歳,Self Enquiry,1,300秒,Salaried,fe male,3.0,4.0,Standard,4.0,2,0,1,Senior Manager,516270.0,未婚	車未所持	こども1人,0,33
3106,38歳,Company Invited,1,420秒,Salaried,Ｆｅｍａｌｅ,3.0,5.0,standard,4.0,3,0,1,Senior Manager,423165.0,離婚済み/自動車所有/子供1人,0,38
3107,五十三歳,Self Enquiry,1,10分,Salaried,Female,3.0,4.0,Super Deluxe,5.0,4,0,2,AVP,544875.0,離婚済み、車なし、こども1人,0,53
3108,５２歳,Self Enquiry,1,8分,Salaried,fe male,3.0,4.0,Standard,4.0,5,0,1,Senior Manager,470025.0,"結婚済み,車所持、子供なし",0,52
3109,44歳,Self Enquiry,1,8分,Salaried,MALE,3.0,4.0,Տtandard,4.0,2,1,2,Senior Manager,436020.0,結婚済み、車未所持、こども1人,0,44
3110,27歳,Self Enquiry,1,20分,Small Business,male,4.0,5.0,Deluxe,5.0,2,0,2,Manager,387000.0,"結婚済み,車未所持,3児",0,27
3111,30代,Company Invited,3,18分,Small Business,Female,3.0,4.0,Basic,4.0,1,0,4,Executive,253425.0,未婚、車未所持、2児,1,35
3112,33歳,Company Invited,2,15分,Large Business,Fe Male,2.0,4.0,Standard,4.0,2,0,3,Senior Manager,月収40.0万円,未婚、自家用車あり、無子,0,33
3113,36際,Self Enquiry,3,16分,Small Business,fe male,2.0,4.0,Standard,4.0,2,0,4,Senior Manαger,379770.0,未婚/車所持/子供無し,0,36
3114,３９歳,Self Enquiry,2,900秒,Small Business,Male,2.0,4.0,Standard,4.0,7,0,3,Senior Manager,404925.0,独身　車保有　子供なし,1,39
3115,30歳,Company Invited,2,12分,Small Business,Female,2.0,4.0,STANDARD,4.0,2,0,4,Senior Manager,398880.0,"結婚済み,乗用車なし,子供なし",0,30
3116,42歳,Company Invited,2,17分,Small Business,female,2.0,4.0,Basic,4.0,2,0,4,Executive,月収33.0万円,離婚済み	車所持	子供1人,1,42
3117,25才,Company Invited,2,16分,Small Business,male,2.0,4.0,Basic,4.0,3,0,3,Executive,344265.0,離婚済み、車未所持、子供なし,0,25
3118,４７歳,Company Invited,2,6分,Small Business,Male,2.0,4.0,Standard,4.0,2,0,4,Senior Manager,406215.0,未婚 車所持 こども1人,0,47
3119,36歳,Self Enquiry,3,17分,Small Business,Male,2.0,4.0,Basic,4.0,5,0,4,Executive,271485.0,独身、乗用車なし、子供無し,0,36
3121,二十三歳,Self Enquiry,2,13分,Small Business,Female,2.0,4.0,Basic,4.0,年に3回,0,4,Executive,月収30.0万円,独身／車あり/子供なし,0,23
3122,４６歳,Self Enquiry,2,14分,Small Business,Ｆｅ　Ｍａｌｅ,2.0,4.0,Deluxe,4.0,7,0,3,Mαnager,331260.0,未婚、自家用車なし、子供1人,0,46
3123,30代,Company Invited,3,8分,Salaried,Fe Male,2.0,4.0,Super Deluxe,4.0,1,0,3,AVP,416475.0,離婚済み/車あり/子供1人,0,35
3124,46歳,Self Enquiry,3,8分,Salaried,MALE,2.0,4.0,Standard,5.0,2,0,3,Senior Manager,478620.0,離婚済み、車所持、子供無し,0,46
3125,43歳,Self Enquiry,3,16分,Salaried,MALE,2.0,4.0,Standard,4.0,2,0,4,Senior Manager,317925.0,結婚済み/車所持/子供なし,0,43
3126,40代,Self Enquiry,2,19分,Salaried,Female,2.0,4.0,Deluxe,4.0,2,0,3,Manager,268395.0,"結婚済み
自動車所有
子供無し",0,45
3127,37才,Self Enquiry,2,780秒,Salaried,Male,2.0,4.0,DELUXE,4.0,3,0,4,Manager,348885.0,結婚済み、自動車未所有、子供無し,0,37
3128,50代,Self Enquiry,3,7分,Salaried,Male,2.0,4.0,STANDARD,4.0,2,0,3,Senior Manager,382260.0,結婚済み、車なし、こども1人,0,55
3129,54歳,Self Enquiry,3,660秒,Salaried,male,2.0,4.0,Standard,4.0,2,0,3,Senior Manager,349680.0,結婚済み 車所持 子供1人,0,54
3130,23歳,Self Enquiry,2,10分,Small Business,Male,2.0,4.0,Basic,4.0,年に3回,1,4,Executive,252030.0,結婚済み、自家用車あり、子供なし,0,23
3131,五十六歳,Company Invited,2,420秒,Large Business,Male,2.0,4.0,Standard,4.0,2,1,3,Senior Manager,月収50.0万円,結婚済み	車保有	子供なし,1,56
3132,54歳,Company Invited,2,7分,Small Business,Female,2.0,4.0,Super Deluxe,5.0,1,1,3,AVP,484680.0,結婚済み、車未所持、子供ゼロ,0,54
3133,43歳,Self Enquiry,1,10分,Small Business,Male,2.0,4.0,Basic,4.0,3,0,3,Sеnior Manager,451575.0,独身、車未所持、子供有り 1人,0,43
3134,３２才,Company Invited,1,16分,Small Business,FE MALE,2.0,4.0,standard,4.0,2,0,4,Senior Manager,月収42.0万円,未婚、車所持、無子,0,32
3135,30歳,Self Enquiry,1,10分,Small Business,female,2.0,4.0,basic,4.0,1,0,5,Executive,261030.0,結婚済み、車所持、子供無し,0,30
3136,31歳,Self Enquiry,1,12分,Large Business,Male,2.0,4.0,Standard,4.0,2,0,3,Senior Manager,382740.0,結婚済み、自動車未所有、子供なし,0,31
3137,19歳,Self Enquiry,1,1560秒,Large Business,Male,2.0,4.0,Basic,4.0,2,0,4,Executive,258585.0,独身／自動車未所有／子供1人,1,19
3138,52歳,Self Enquiry,1,16分,Salaried,Female,2.0,4.0,Deluxe,4.0,1,0,3,Manager,356850.0,結婚済み　自動車所有　子供なし,0,52
3139,45歳,Self Enquiry,1,480秒,Salaried,Male,2.0,4.0,Standard,4.0,2,0,4,Senior Manager,375210.0,未婚、自家用車なし、こども1人,0,45
3140,４３歳,Self Enquiry,1,15分,Salaried,Male,2.0,5.0,king,5.0,7,0,3,AVP,484155.0,結婚済み、自動車未所有、子供1人,0,43
3141,33才,Self Enquiry,1,960秒,Salaried,male,2.0,4.0,Standard,4.0,2,0,4,Senior Manager,月収40.0万円,"未婚,車所持,子供なし",0,33
3142,52際,Company Invited,1,540秒,Salaried,female,2.0,4.0,Standard,4.0,4,1,4,Senior Manager,488715.0,未婚、車未所持、子供なし,0,52
3143,53歳,Self Enquiry,2,1020秒,Salaried,Male,3.0,1.0,Standard,4.0,年に6回,0,2,Senior Manager,329055.0,結婚済み、自家用車あり、2児,0,53
3145,41歳,Company Invited,2,15分,Small Business,Male,2.0,2.0,Deluxe,4.0,1,0,1,Manager,336870.0,離婚済み、車未所持、こども1人,0,41
3146,三十九歳,Company Invited,3,1380秒,Small Business,Female,2.0,1.0,SUPER DELUXE,4.0,年に2回,0,2,AVP,366330.0,結婚済み 自動車所有 こども1人,0,39
3147,28歳,Self Enquiry,1,15分,Small Business,male,2.0,2.0,Basic,4.0,6,0,1,Executive,270975.0,離婚済み 車所持 子供1人,0,28
3149,30代,Self Enquiry,3,10分,Salaried,ｍａｌｅ,3.0,2.0,Deluxe,4.0,1,0,3,Manager,349515.0,結婚済み/車所持/子供2人,0,35
3150,30代,Company Invited,2,8分,Salaried,Male,3.0,5.0,Standard,4.0,5,0,1,Senior Manager,380385.0,結婚済み、自動車所有、子供1人,0,35
3151,43歳,Self Enquiry,2,10分,Small Business,Male,3.0,5.0,Deluxe,5.0,7,0,1,Manager,月収40.0万円,未婚、車あり、子供1人,0,43
3152,五十九歳,Self Enquiry,1,6分,Salaried,male,3.0,5.0,Standard,4.0,年に2回,0,2,Senior Manager,380475.0,"未婚,車未所持,こども1人",0,59
3153,24歳,Self Enquiry,1,660秒,Large Business,Male,3.0,5.0,Basic,4.0,3,0,2,Executive,319710.0,結婚済み、車なし、子供1人,0,24
3154,50歳,Self Enquiry,1,780秒,Salaried,Male,3.0,5.0,Standard,4.0,5,0,2,AVP,月収47.0万円,"結婚済み、車所持,子供1人",0,50
3155,50歳,Self Enquiry,1,13分,Salaried,Female,3.0,5.0,Standard,5.0,5,0,1,Senior Manager,503940.0,離婚済み、車保有、子供1人,0,50
3156,40代,Self Enquiry,2,8分,Small Business,MALE,2.0,5.0,Standard,4.0,年に2回,0,5,Senior Managеr,438210.0,"未婚、車所持,こども1人",1,45
3157,42歳,Self Enquiry,2,15分,Salaried,Male,2.0,5.0,Standard,4.0,5,0,3,Senior Manager,月収40.0万円,離婚済み	自動車未所有	こども1人,0,42
3158,52才,Company Invited,3,14分,Salaried,female,2.0,5.0,Deluxe,4.0,2,0,4,Manager,317940.0,離婚済み 車所持 子供1人,0,52
