,id,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,Designation,MonthlyIncome,customer_info,AgeInt
3238,6727,30代,Company Invited,1,10分,Salaried,Male,3.0,5.0,Deluxe,5.0,7,0,2,Manager,月収30.0万円,結婚済み、車未所持、こども1人,35.0
3239,6728,24歳,Self Enquiry,1,25分,Large Business,Female,3.0,5.0,basic,4.0,3,0,2,Executive,318825.0,結婚済み、車あり、子供有り(1人),24.0
3240,6729,三十四歳,Self Enquiry,1,10分,Small Business,Female,3.0,5.0,BASIC,4.0,年に5回,0,2,Executiѵe,326655.0,未婚、乗用車なし、子供有り(2人),34.0
3241,6730,41歳,Self Enquiry,1,6分,Salaried,male,3.0,5.0,Standard,4.0,2,0,1,Senior Manager,379920.0,離婚済み 車未所持 2児,41.0
3242,6731,42歳,Self Enquiry,2,33分,Salaried,Male,3.0,4.0,DELUXE,4.0,5,1,4,Manager,332850.0,結婚済み、車未所持、こども2人,42.0
3243,6732,31歳,Self Enquiry,1,10分,Small Business,male,4.0,5.0,Basic,5.0,3,0,3,Executive,月収40.0万円,結婚済み、車未所持、子供有り(3人),31.0
3244,6733,31歳,Self Enquiry,1,33分,Small Business,Female,3.0,4.0,DELUXE,4.0,3,0,4,Managеr,375390.0,"独身、自動車未所有,子供2人",31.0
3245,6734,２５歳,Self Enquiry,1,11分,Small Business,male,3.0,5.0,Basic,5.0,年に3回,0,4,Executive,328920.0,結婚済み　車未所持　こども2人,25.0
3246,6735,37歳,Self Enquiry,1,19分,Salaried,Male,3.0,4.0,Deluxe,4.0,2,0,4,Manager,327435.0,結婚済み 自動車未所有 子供2人,37.0
3247,6736,35才,Self Enquiry,1,26分,Small Business,Male,2.0,1.0,Basic,4.0,1,0,4,Executive,262065.0,結婚済み／乗用車なし／こども1人,35.0
3248,6737,34歳,Company Invited,1,1080秒,Small Business,Female,2.0,3.0,Basic,4.0,年に6回,0,3,Executive,244335.0,離婚済み 車あり こども1人,34.0
3249,6738,23歳,Company Invited,1,900秒,Small Business,female,1.0,3.0,Basic,4.0,2,0,3,Exеcutivе,252165.0,独身 車所持 子供なし,23.0
3250,6739,41歳,Self Enquiry,1,660秒,Large Business,male,3.0,5.0,Basic,4.0,2,1,2,Executive,月収30.0万円,結婚済み、車未所持、2児,41.0
3251,6740,47歳,Self Enquiry,1,15分,Salaried,male,2.0,1.0,Super Deluxe,4.0,3,0,5,AVP,461775.0,結婚済み　車所持　こども1人,47.0
3252,6741,38歳,Company Invited,1,960秒,Salaried,Male,2.0,1.0,Basic,4.0,1,0,4,Executive,272955.0,独身／自動車所有／こども1人,38.0
3253,6742,40才,Company Invited,1,660秒,Salaried,female,4.0,5.0,Super Deluxe,4.0,3,0,2,AVP,546915.0,結婚済み／車未所持/子供有り 1人,40.0
3254,6743,20代,Self Enquiry,2,14分,Small Business,Ｆｅｍａｌｅ,2.0,3.0,Basic,4.0,2,0,2,Executive,264870.0,"離婚済み,車保有なし,子供なし",25.0
3255,6744,30歳,Self Enquiry,2,15分,Salaried,Female,2.0,3.0,Standard,5.0,1,0,2,Senior Manager,月収40.0万円,"結婚済み,自家用車なし,子供なし",30.0
3256,6745,53歳,Self Enquiry,3,6分,Large Business,male,2.0,3.0,Standard,4.0,年に4回,0,1,Senior Manager,391560.0,未婚、車未所持、子供1人,53.0
3257,6746,36歳,Self Enquiry,2,480秒,Salaried,Male,2.0,3.0,super deluxe,4.0,5,0,2,AVP,月収41.0万円,離婚済み/自動車未所有/子供1人,36.0
3258,6747,３９歳,Self Enquiry,2,22分,Salaried,MALE,2.0,3.0,Basic,4.0,5,0,2,Executive,月収30.0万円,離婚済み 車未所持 こども1人,39.0
3259,6748,50代,Company Invited,3,7分,Salaried,fe male,2.0,3.0,Standard,4.0,2,0,1,Senior Manager,月収39.0万円,未婚 車未所持 1児,55.0
3260,6749,33歳,Self Enquiry,3,13分,Small Business,Male,2.0,3.0,Stan𝔡ard,4.0,年に2回,0,2,Senior Manager,400170.0,未婚 自家用車あり 子供1人,33.0
3261,6750,,Self Enquiry,2,9分,Large Business,ｍａｌｅ,2.0,3.0,Basic,4.0,8,0,2,Executive,256470.0,結婚済み 車所持 子供なし,
3262,6751,４７歳,Self Enquiry,2,15分,Salaried,Male,2.0,3.0,Standard,4.0,7,0,2,Senior Manager,345945.0,未婚、自家用車あり、子供有り(1人),47.0
3263,6752,24歳,Company Invited,2,15分,Small Business,Male,2.0,3.0,Basic,4.0,2,0,2,Executive,256590.0,独身、車保有、無子,24.0
3264,6753,42歳,Self Enquiry,3,16分,Small Business,Female,2.0,4.0,BASIC,4.0,2,0,1,Executive,月収30.0万円,離婚済み 車未所持 子供なし,42.0
3265,6754,48歳,Company Invited,2,14分,Salaried,male,2.0,3.0,Standard,4.0,2,0,1,Senior Manager,313860.0,結婚済み　車所持　子供なし,48.0
3266,6755,18歳,Self Enquiry,2,15分,Small Business,Female,2.0,3.0,Basic,4.0,2,0,2,Executive,256995.0,"未婚、車あり,子供なし",18.0
3267,6756,43歳,Self Enquiry,2,17分,Salaried,male,2.0,3.0,De|uxe,4.0,5,0,1,Manager,357330.0,結婚済み、車なし、子供1人,43.0
3268,6757,35歳,Self Enquiry,2,9分,Salaried,Male,2.0,3.0,Basic,4.0,1,0,2,Senior Manager,月収30.0万円,離婚済み 車未所持 子供1人,35.0
3269,6758,40代,Company Invited,2,10分,Salaried,Male,2.0,3.0,Deluxe,4.0,年に5回,0,2,Manager,315045.0,未婚、車所持、子供なし,45.0
3270,6759,34歳,Self Enquiry,2,21分,Salaried,female,2.0,3.0,Deluxe,4.0,7,1,2,Manager,342930.0,離婚済み	車未所持	こども1人,34.0
3271,6760,56歳,Self Enquiry,3,8分,Salaried,ｍａｌｅ,2.0,3.0,Standard,4.0,1,1,1,Senior Manager,月収40.0万円,"結婚済み,車未所持,子供なし",56.0
3272,6761,46歳,Company Invited,1,7分,Small Business,Female,2.0,4.0,Basic,4.0,2,0,2,Executive,263220.0,独身 自家用車なし 子供なし,46.0
3273,6762,34歳,Company Invited,1,13分,Large Business,Female,2.0,3.0,Deluxe,4.0,1,0,2,Manager,298125.0,離婚済み、車未所持、子供1人,34.0
3274,6763,38歳,Company Invited,1,1440秒,Small Business,Ｆｅｍａｌｅ,2.0,4.0,Basic,4.0,年に5回,0,2,Executive,264105.0,離婚済み、自動車所有、子供なし,38.0
3275,6764,20代,Company Invited,1,600秒,Small Business,male,2.0,3.0,Basic,4.0,1,0,2,Executive,月収30.0万円,"独身,車未所持,こども1人",25.0
3276,6765,46歳,Company Invited,1,480秒,Large Business,Female,2.0,3.0,Standard,4.0,2,0,1,Senior Manager,月収30.0万円,"結婚済み,自動車所有、子供無し",46.0
3277,6766,３６歳,Self Enquiry,1,15分,Salaried,female,2.0,3.0,Basic,4.0,6,0,1,Executive,261675.0,独身　車未所持 子供有り(1人),36.0
3278,6767,44歳,Company Invited,1,17分,Small Business,Female,2.0,3.0,Basic,4.0,2,0,2,Executive,260445.0,結婚済み、車なし、子供なし,44.0
3279,6768,20代,Self Enquiry,1,8分,Small Business,Male,2.0,3.0,basic,4.0,6,0,2,Executive,262230.0,"結婚済み,車保有なし,こども1人",25.0
3280,6769,39歳,Company Invited,1,9分,Salaried,Female,2.0,3.0,Standard,4.0,2,0,1,Senior Manager,339075.0,"未婚、車保有なし,こども1人",39.0
3281,6770,60歳,Company Invited,1,1740秒,Salaried,fe male,2.0,3.0,STANDARD,4.0,4,0,2,Sеnior Manager,389010.0,未婚／車所持/1児,60.0
3282,6771,35歳,Self Enquiry,1,12分,Salaried,female,2.0,3.0,Standard,4.0,年に1回,0,1,Senior Manager,月収40.0万円,"結婚済み,車保有,子供なし",35.0
3283,6772,30代,Company Invited,1,15分,Small Business,Female,2.0,3.0,Basic,4.0,2,0,1,Exеcutivе,273630.0,離婚済み、自動車所有、子供なし,35.0
3284,6773,,Company Invited,1,9分,Small Business,female,2.0,3.0,Deluxe,4.0,年に1回,0,2,Manager,281745.0,"結婚済み,車未所持,子供無し",
3285,6774,30歳,Company Invited,1,13分,Salaried,Female,2.0,3.0,Standard,4.0,2,0,2,Senior Manager,394290.0,結婚済み/車保有なし/こども1人,30.0
3286,6775,29歳,Self Enquiry,3,16分,Large Business,male,2.0,3.0,Basic,4.0,2,0,3,Executive,月収30.0万円,独身、車所持、こども1人,29.0
3287,6776,34才,Self Enquiry,3,420秒,Small Business,Male,2.0,2.0,Standard,4.0,2,0,3,Senior Manager,382845.0,未婚 自動車所有 子供1人,34.0
3288,6777,十九歳,Self Enquiry,2,28分,Small Business,Male,4.0,4.0,deluxe,4.0,3,0,1,Manager,358695.0,離婚済み、乗用車なし、2児,9.0
3289,6778,28歳,Self Enquiry,2,10分,Small Business,FE MALE,3.0,4.0,DELUXE,4.0,2,0,4,Manαger,月収35.0万円,未婚 車所持 1児,28.0
3290,6779,55際,Self Enquiry,1,720秒,Small Business,Male,2.0,3.0,Standard,4.0,年に1回,1,2,Senior Manager,437580.0,未婚、車未所持、子供1人,55.0
3291,6780,43際,Company Invited,1,11分,Small Business,Female,3.0,3.0,basic,4.0,1,0,4,Executive,260760.0,離婚済み/自動車所有/2児,43.0
3292,6781,49歳,Company Invited,1,,Small Business,Male,3.0,4.0,Super Deluxe,4.0,2,0,4,Manager,月収40.0万円,離婚済み、車保有、子供なし,49.0
3293,6782,２９歳,Company Invited,1,10分,Small Business,Male,3.0,4.0,Basic,4.0,7,0,3,Executive,332490.0,独身、車保有、子供1人,29.0
3294,6783,33歳,Self Enquiry,1,16分,Small Business,Ｍａｌｅ,3.0,4.0,Basic,4.0,5,0,4,Executive,357900.0,離婚済み/乗用車なし/子供なし,33.0
3295,6784,27歳,Company Invited,1,1380秒,Small Business,Female,3.0,4.0,Basıc,4.0,3,0,3,Executive,322590.0,離婚済み、乗用車所持、子供なし,27.0
3296,6785,36歳,Self Enquiry,1,12分,Small Business,Male,4.0,4.0,Basic,4.0,3,0,2,Executive,315975.0,離婚済み　車未所持　子供2人,36.0
3297,6786,22歳,Company Invited,1,20分,Small Business,Female,3.0,4.0,Basic,5.0,3,0,4,Executive,307665.0,離婚済み、車なし、子供無し,22.0
3298,6787,30歳,Company Invited,1,360秒,Salaried,Male,3.0,4.0,Standard,4.0,年に2回,0,3,Senior Manager,431970.0,結婚済み、自家用車あり、子供有り(1人),30.0
3299,6788,31歳,Self Enquiry,1,14分,Salaried,Female,3.0,4.0,BASIC,5.0,3,0,3,Executive,月収31.0万円,未婚、車あり、子供1人,31.0
3300,6789,33歳,Self Enquiry,1,9分,Salaried,fe male,3.0,5.0,Deluxe,4.0,3,0,3,Manager,338970.0,未婚 車未所持 子供1人,33.0
3301,6790,45歳,Self Enquiry,1,12分,Salaried,Female,3.0,4.0,Basic,5.0,5,0,3,Executive,月収35.0万円,結婚済み、自動車未所有、こども1人,45.0
3302,6791,59歳,Company Invited,1,24分,Salaried,Male,2.0,2.0,STANDARD,4.0,6,0,3,Senior Manager,497730.0,結婚済み、自動車所有、子供1人,59.0
3303,6792,４４歳,Self Enquiry,2,9分,Small Business,Male,3.0,5.0,Deluxe,4.0,7,0,5,Manager,335070.0,未婚　自家用車なし　こども2人,44.0
3304,6793,２８歳,Self Enquiry,2,600秒,Large Business,Fe Male,4.0,5.0,Deluxe,4.0,3,0,4,Manager,353460.0,未婚、車所持、こども3人,28.0
3305,6794,30代,Self Enquiry,2,540秒,Salaried,Male,3.0,5.0,Standard,4.0,2,0,3,Senior Manager,月収40.0万円,"結婚済み,車保有なし,子供有り(2人)",35.0
3306,6795,34歳,Self Enquiry,1,8分,Large Business,Male,4.0,4.0,Basic,4.0,年に8回,0,1,Executive,308790.0,離婚済み/自動車未所有/子供1人,34.0
3307,6796,40歳,Self Enquiry,1,11分,Salaried,Male,4.0,4.0,Basic,4.0,7,0,2,Executive,439230.0,離婚済み 車所持 子供2人,40.0
3308,6797,47歳,Self Enquiry,2,1740秒,Salaried,male,4.0,4.0,Basic,5.0,5,0,2,Executive,349860.0,離婚済み 車所持 子供1人,47.0
3309,6798,36際,Company Invited,2,10分,Small Business,ｆｅｍａｌｅ,3.0,5.0,Deluxe,5.0,7,0,3,Manager,月収38.0万円,未婚、車所持、子供1人,36.0
3310,6799,28際,Company Invited,2,9分,Salaried,Female,3.0,5.0,Basic,4.0,3,0,4,Executive,323745.0,未婚/車所持/子供1人,28.0
3311,6800,36歳,Self Enquiry,1,9分,Small Business,Ｍａｌｅ,3.0,5.0,Basiϲ,4.0,3,0,3,Executive,316605.0,"離婚済み,自家用車あり,子供なし",36.0
3312,6801,55歳,Self Enquiry,1,360秒,Salaried,Female,4.0,4.0,Deluxe,5.0,2,0,1,Mαnαgеr,月収40.0万円,"離婚済み,乗用車なし,子供1人",55.0
3313,6802,34歳,Company Invited,1,480秒,Salaried,Male,3.0,5.0,King,4.0,6,0,4,VP,525765.0,"結婚済み、自家用車あり,こども1人",34.0
3314,6803,32才,Self Enquiry,1,7分,Small Business,Ｆｅｍａｌｅ,3.0,5.0,Deluxe,5.0,3,0,3,Manager,365940.0,結婚済み 自動車未所有 子供2人,32.0
3315,6804,40歳,Self Enquiry,1,480秒,Small Business,Fe Male,3.0,5.0,Deluxe,4.0,3,0,3,Manager,456990.0,未婚 車未所持 子供2人,40.0
3316,6805,20代,Company Invited,1,15分,Small Business,Female,4.0,5.0,Standard,4.0,2,0,2,Senior Manager,346650.0,結婚済み、車未所持、こども2人,25.0
3317,6806,35歳,Self Enquiry,1,9分,Small Business,MALE,4.0,5.0,BASIC,4.0,年に3回,0,1,Executive,322575.0,未婚 車未所持　子供2人,35.0
3318,6807,36歳,Self Enquiry,1,9分,Large Business,Female,4.0,4.0,basic,4.0,2,0,2,Executive,324180.0,離婚済み 自動車所有 3児,36.0
3319,6808,27歳,Self Enquiry,1,7分,Large Business,Male,4.0,4.0,Basic,5.0,3,0,2,Executive,314385.0,離婚済み/自動車未所有/子供2人,27.0
3320,6809,27歳,Self Enquiry,1,17分,Small Business,Male,4.0,5.0,Basic,4.0,8,0,2,Executive,316380.0,未婚、車保有なし、こども2人,27.0
3321,6810,31才,Self Enquiry,1,1200秒,Small Business,Male,4.0,4.0,Deluxe,4.0,5,1,4,Manager,323040.0,離婚済み、車未所持、こども1人,31.0
3322,6811,22際,Self Enquiry,1,19分,Salaried,Male,4.0,4.0,BASIC,4.0,3,1,4,Manager,349365.0,結婚済み／車所持／子供1人,22.0
3323,6812,三十一歳,Self Enquiry,2,17分,Small Business,female,3.0,5.0,Deluxe,4.0,1,0,3,Manager,362040.0,結婚済み/車所持/子供有り 1人,31.0
3324,6813,40際,Self Enquiry,2,480秒,Large Business,Male,3.0,4.0,deluxe,4.0,7,0,4,Manager,322140.0,未婚、車未所持、子供有り(1人),40.0
3325,6814,33歳,Self Enquiry,2,27分,Small Business,Female,3.0,4.0,Basic,4.0,7,0,4,Executivе,月収27.0万円,離婚済み 車あり こども2人,33.0
3326,6815,46際,Self Enquiry,2,780秒,Salaried,Male,3.0,4.0,Standard,4.0,5,0,4,Senior Manager,408840.0,結婚済み、自動車所有、子供有り 2人,46.0
3327,6816,27歳,Self Enquiry,2,8分,Salaried,Male,3.0,4.0,DELUXE,4.0,7,0,3,Manager,月収31.0万円,結婚済み、車所持、こども1人,27.0
3328,6817,36歳,Self Enquiry,1,14分,Small Business,Male,3.0,4.0,Basic,4.0,年に3回,0,4,Exеcｕtivе,316605.0,結婚済み、自動車所有、こども2人,36.0
3329,6818,40歳,Self Enquiry,1,10分,Small Business,Female,3.0,4.0,Standard,5.0,2,0,4,Senior Manager,361815.0,離婚済み　自家用車あり　子供1人,40.0
3330,6819,40代,Self Enquiry,1,16分,Small Business,Female,3.0,4.0,Deluxe,4.0,5,0,4,Manager,319725.0,"結婚済み,自動車未所有,1児",45.0
3331,6820,19歳,Company Invited,1,1020秒,Salaried,female,3.0,4.0,Basic,4.0,2,0,3,Executive,372435.0,独身	自動車所有	子供2人,19.0
3332,6821,39歳,Company Invited,1,9分,Salaried,Female,3.0,4.0,Standard,4.0,2,0,3,Senior Manager,月収40.0万円,"結婚済み、自家用車あり,子供有り 2人",39.0
3333,6822,50代,Self Enquiry,1,8分,Salaried,male,3.0,4.0,Standard,4.0,2,0,4,Senior Manager,361140.0,結婚済み 車所持 子供有り 2人,55.0
3334,6823,56才,Company Invited,1,12分,Salaried,Male,3.0,4.0,Standard,4.0,2,0,3,Senior Manager,月収39.0万円,結婚済み 乗用車なし こども1人,56.0
3335,6824,42歳,Self Enquiry,1,720秒,Salaried,male,3.0,4.0,Deluxe,5.0,5,0,4,Manager,月収50.0万円,"未婚,車未所持,子供2人",42.0
3336,6825,54歳,Self Enquiry,1,8分,Salaried,MALE,3.0,4.0,Standard,4.0,2,0,4,Senior Manager,月収50.0万円,結婚済み 車所持 子供1人,54.0
3337,6826,40歳,Company Invited,1,600秒,Salaried,MALE,3.0,4.0,Super Deluxe,4.0,2,1,3,AVP,436305.0,結婚済み、車所持、こども2人,40.0
3338,6827,39歳,Company Invited,2,1020秒,Small Business,Male,2.0,3.0,Super Deluxe,4.0,1,0,3,AVP,441075.0,"離婚済み,自動車所有,こども1人",39.0
3339,6828,35歳,Company Invited,3,11分,Small Business,male,2.0,3.0,Basic,4.0,2,0,4,Executive,270000.0,結婚済み、車未所持、子供有り 1人,35.0
3340,6829,40歳,Self Enquiry,2,25分,Large Business,Male,2.0,3.0,Super Deluxe,4.0,5,0,4,AVP,491025.0,結婚済み 自家用車なし 子供1人,40.0
3341,6830,30歳,Self Enquiry,2,26分,Small Business,FEMALE,2.0,3.0,Deluxe,5.0,年に3回,0,3,Manager,345780.0,結婚済み、車未所持、子供無し,30.0
3342,6831,32歳,Self Enquiry,3,15分,Large Business,Female,2.0,3.0,STANDARD,4.0,1,0,3,Senior Manager,358410.0,離婚済み/自動車所有／子供無し,32.0
3343,6832,50歳,Company Invited,2,840秒,Small Business,FEMALE,2.0,3.0,Standard,4.0,年に1回,0,3,Senior Manager,420150.0,未婚 車所持 子供なし,50.0
3344,6833,二十一歳,Self Enquiry,2,21分,Salaried,Male,2.0,3.0,Standard,4.0,3,0,3,Executive,310560.0,結婚済み、自動車未所有、子供なし,21.0
3345,6834,49才,Self Enquiry,2,10分,Salaried,Fe Male,2.0,3.0,Standard,4.0,2,0,3,Senior Manager,361215.0,未婚、自動車所有、子供無し,49.0
3346,6835,48才,Company Invited,2,8分,Salaried,Fe Male,2.0,3.0,Standard,4.0,5,0,4,Senior Manager,329565.0,"未婚,自動車所有,無子",48.0
3347,6836,45歳,Self Enquiry,2,13分,Salaried,Male,2.0,3.0,Standard,4.0,5,0,5,Senior Μanager,326970.0,結婚済み	自家用車あり	1児,45.0
3348,6837,40代,Self Enquiry,2,13分,Salaried,Male,2.0,3.0,STANDARD,4.0,1,0,3,Senior Manager,376665.0,離婚済み　車保有　無子,45.0
3349,6838,43歳,Self Enquiry,2,15分,Salaried,Ｍａｌｅ,2.0,3.0,Deluxe,4.0,5,1,4,Manager,月収27.0万円,結婚済み	自動車未所有	子供1人,43.0
3350,6839,38歳,Company Invited,2,6分,Small Business,female,3.0,5.0,Deluxe,4.0,年に7回,0,4,Executive,月収35.0万円,結婚済み／車所持／こども2人,38.0
3351,6840,26歳,Self Enquiry,1,7分,Small Business,Male,2.0,3.0,Basic,5.0,1,0,3,Executive,259860.0,独身 車あり 非育児家庭,26.0
3352,6841,48才,Self Enquiry,1,480秒,Small Business,Female,2.0,4.0,Super Deluxe,4.0,4,0,3,AVP,569655.0,結婚済み 自家用車あり 子供1人,48.0
3353,6842,45歳,Self Enquiry,1,17分,Small Business,MALE,2.0,3.0,king,4.0,1,0,3,Executive,274200.0,結婚済み 車所持 子供1人,45.0
3354,6843,39歳,Self Enquiry,1,17分,Small Business,ｍａｌｅ,2.0,3.0,Basic,5.0,1,0,3,Executive,282885.0,"結婚済み、車未所持,子供1人",39.0
3355,6844,45才,Company Invited,1,9分,Small Business,Male,2.0,3.0,KING,4.0,4,0,3,VP,437205.0,結婚済み／自動車未所有／子供なし,45.0
3356,6845,30代,Company Invited,1,540秒,Small Business,Fe Male,2.0,3.0,St𝖺ndard,4.0,2,0,4,Senior Manager,月収38.0万円,未婚、乗用車なし、子供なし,35.0
3357,6846,55歳,Self Enquiry,1,900秒,Small Business,male,2.0,3.0,Deluxe,4.0,6,0,4,Manager,259590.0,結婚済み 車未所持 子供1人,55.0
3358,6847,36歳,Company Invited,1,14分,Small Business,Fe Male,2.0,3.0,Standard,4.0,2,0,3,Senior Manager,350220.0,"未婚,自動車所有,子供なし",36.0
3359,6848,49歳,Company Invited,1,15分,Large Business,Male,2.0,3.0,Standard,4.0,6,0,4,Sеnio𝙧 Manager,月収37.0万円,結婚済み、車なし、子供なし,49.0
3360,6849,35歳,Self Enquiry,1,900秒,Small Business,male,2.0,3.0,Deluxe,4.0,3,0,3,Manager,328140.0,未婚、車所持、こども1人,35.0
3361,6850,34歳,Company Invited,1,11分,Small Business,Male,2.0,3.0,Basic,4.0,年に6回,0,3,Executive,267105.0,離婚済み／車保有なし／子供なし,34.0
3362,6851,38歳,Company Invited,1,15分,Small Business,male,3.0,5.0,deluxe,4.0,3,0,4,Managеr,343935.0,結婚済み、車所持、1児,38.0
3363,6852,35歳,Company Invited,1,540秒,Small Business,Male,3.0,5.0,Basic,4.0,3,0,3,Executive,312195.0,結婚済み 車所持 子供2人,35.0
3364,6853,３０代,Company Invited,1,5分,Small Business,male,3.0,5.0,Basic,5.0,3,0,3,Executive,323190.0,未婚、車未所持、1児,35.0
3365,6854,35歳,Self Enquiry,1,9分,Small Business,Male,3.0,5.0,Basic,4.0,3,0,4,Executive,267930.0,結婚済み、自動車所有、子供有り(1人),35.0
3366,6855,54歳,Company Invited,1,16分,Salaried,Ｍａｌｅ,2.0,3.0,STANDARD,4.0,5,0,3,Senior Manager,446490.0,未婚 乗用車所持 子供なし,54.0
3367,6856,50歳,Company Invited,1,840秒,Salaried,Male,2.0,3.0,Standard,4.0,2,0,5,Senior Manager,337800.0,結婚済み、車所持、子供ゼロ,50.0
3368,6857,33歳,Self Enquiry,1,780秒,Salaried,Ｆｅｍａｌｅ,3.0,5.0,Deluxe,5.0,3,0,4,Manager,月収34.0万円,未婚 自動車所有 子供1人,33.0
3369,6858,61才,Self Enquiry,1,1020秒,Salaried,Female,3.0,5.0,Super Deluxe,5.0,年に5回,0,4,АVP,440925.0,結婚済み、車未所持、子供有り(1人),61.0
3370,6859,30代,Self Enquiry,1,6分,Salaried,Male,3.0,5.0,standard,4.0,2,0,3,Senior Managеr,375585.0,結婚済み、車未所持、子供2人,35.0
3371,6860,30代,Self Enquiry,1,1260秒,Salaried,Male,3.0,5.0,Basic,5.0,3,0,4,Executive,354285.0,未婚、車未所持、2児,35.0
3372,6861,３２才,Self Enquiry,1,26分,Small Business,female,3.0,5.0,DELUXE,5.0,2,0,4,Manager,336810.0,離婚済み、乗用車なし、子供1人,32.0
3373,6862,31歳,Self Enquiry,1,9分,Salaried,male,3.0,5.0,basic,5.0,7,1,4,Executive,317055.0,独身、自家用車なし、子供2人,31.0
