TypeofContact,CityTier,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,Designation,MonthlyIncome,customer_info,ProdTaken,age,duration
Company Invited,1,Salaried,Fe Male,2.0,5.0,Deluxe,4.0,3,1,3,Manager,355005.0,結婚済み、車未所持、1児,0,36,420.0
Self Enquiry,2,Small Business,female,3.0,4.0,Super Deluxe,5.0,6,1,1,AVP,503895.0,結婚済み 車所持 子供有り 2人,0,55,660.0
Self Enquiry,1,Small Business,male,3.0,5.0,Basic,4.0,年に7回,0,2,Executive,月収32.0万円,結婚済み 車未所持 子供有り(1人),1,55,420.0
Company Invited,1,Salaried,Male,3.0,4.0,standard,4.0,7,0,2,Senior Manager,432735.0,結婚済み、自家用車あり、子供2人,1,48,480.0
Company Invited,1,Large Business,female,3.0,4.0,Standard,4.0,5,0,2,Senior Manager,374760.0,結婚済み 車保有なし 子供2人,0,30,360.0
Self Enquiry,1,Small Business,male,3.0,4.0,Basiс,4.0,3,0,2,Executive,月収32.0万円,独身 車未所持 子供有り 1人,0,29,540.0
Self Enquiry,1,Small Business,Male,3.0,4.0,Super Deluxe,4.0,1,0,1,AVP,月収42.0万円,離婚済み／自家用車なし／子供2人,0,59,900.0
Self Enquiry,1,Salaried,Female,3.0,4.0,Basic,5.0,3,0,1,Executive,月収30.0万円,離婚済み、車保有、子供1人,0,37,540.0
Self Enquiry,1,Large Business,Female,3.0,4.0,Standard,4.0,2,0,1,Senior Manager,384660.0,"未婚、自家用車なし,子供有り 2人",0,50,480.0
Company Invited,1,Salaried,male,3.0,4.0,Deluxe,4.0,2,0,2,Manager,363840.0,未婚、車未所持、子供有り 1人,0,44,1980.0
Self Enquiry,1,Small Business,Male,3.0,4.0,Standard,5.0,1,0,2,Senior Manager,358830.0,結婚済み 車未所持 子供有り 2人,0,33,480.0
Company Invited,1,Large Business,Ｆｅｍａｌｅ,3.0,5.0,Basic,4.0,3,0,2,Executive,311865.0,"結婚済み、車所持,子供1人",0,39,960.0
Self Enquiry,1,Small Business,Female,3.0,4.0,Standard,5.0,3,1,2,Senior Manager,526350.0,"結婚済み,自動車未所有,子供1人",0,36,720.0
Self Enquiry,1,Small Business,Male,3.0,4.0,Basic,4.0,3,1,2,Executive,月収30.0万円,独身	乗用車なし	子供1人,0,21,540.0
Self Enquiry,1,Small Business,male,3.0,4.0,Basic,4.0,3,1,2,Executive,312975.0,離婚済み 車所持 子供1人,0,33,540.0
Self Enquiry,1,Small Business,female,3.0,6.0,BASIC,4.0,5,0,1,Executive,319185.0,離婚済み、自家用車なし、子供1人,1,33,1620.0
Company Invited,2,Small Business,Female,1.0,3.0,Deluxe,4.0,3,0,2,Manager,月収30.0万円,"独身、自動車未所有,子供ゼロ",0,34,780.0
Company Invited,2,Small Business,Female,1.0,3.0,Basic,4.0,2,0,2,Executive,257865.0,独身、車所持、子供無し,0,30,960.0
Self Enquiry,3,Small Business,female,2.0,3.0,Standard,4.0,2,0,2,Senior Manager,378330.0,結婚済み 車なし　子供1人,1,40,780.0
Company Invited,1,Small Business,FEMALE,2.0,3.0,BASIC,4.0,2,0,2,Executive,359280.0,結婚済み/車未所持/子供有り(1人),0,40,780.0
Company Invited,1,Small Business,FEMALE,2.0,2.0,Basic,4.0,3,0,2,Executive,293070.0,結婚済み、車未所持、子供1人,0,28,780.0
Company Invited,1,Salaried,Male,2.0,2.0,STANDARD,4.0,1,0,1,Senior Manager,391515.0,結婚済み、車保有、子供1人,0,39,780.0
Self Enquiry,1,Small Business,male,2.0,1.0,Super Deluxe,4.0,2,0,2,AVP,475530.0,結婚済み 車所持 こども1人,0,41,780.0
Self Enquiry,3,Small Business,Male,3.0,4.0,Standard,4.0,2,0,2,Senior Manager,377910.0,"離婚済み、乗用車なし,こども1人",0,31,540.0
Self Enquiry,3,Small Business,Female,2.0,5.0,BASIC,4.0,年に2回,0,4,Executive,337185.0,未婚、自動車所有、子供有り(1人),0,30,840.0
Self Enquiry,2,Small Business,male,4.0,4.0,Deluxe,4.0,2,0,4,Manager,月収40.0万円,離婚済み 車所持 子供3人,0,43,1380.0
Company Invited,2,Large Business,male,3.0,4.0,Standard,4.0,年に2回,0,3,Senior Manager,月収40.0万円,"結婚済み、車所持,こども2人",0,35,300.0
Self Enquiry,2,Small Business,Fe Male,3.0,4.0,STANDARD,4.0,2,0,4,Senior Manager,月収36.0万円,離婚済み／自動車所有／こども2人,0,40,540.0
Company Invited,2,Small Business,male,3.0,4.0,Standard,4.0,2,0,3,Senior Manager,309930.0,結婚済み 車所持 子供有り 2人,0,43,600.0
Self Enquiry,3,Small Business,Ｍａｌｅ,3.0,4.0,Basic,4.0,7,0,3,Executive,427830.0,未婚　乗用車なし　子供2人,1,43,480.0
Self Enquiry,2,Small Business,Male,4.0,5.0,Basic,5.0,3,0,4,Executive,338460.0,結婚済み 車なし 子供3人,0,30,480.0
Company Invited,2,Small Business,Male,3.0,4.0,Super Deluxe,4.0,2,0,5,AVP,459000.0,離婚済み/車所持/子供2人,0,48,600.0
Self Enquiry,3,Small Business,Female,3.0,4.0,Basic,4.0,年に5回,0,3,Executive,280065.0,離婚済み　自動車所有　子供2人,1,37,480.0
Self Enquiry,2,Small Business,Male,4.0,4.0,Super Deluxe,4.0,7,0,4,AVP,月収50.0万円,結婚済み/自動車未所有/3児,0,43,840.0
Self Enquiry,2,Salaried,ｆｅｍａｌｅ,4.0,4.0,DELUXE,5.0,5,0,4,Manager,356670.0,"未婚,車未所持,子供3人",0,39,600.0
Company Invited,3,Large Business,Male,3.0,500.0,Basic,4.0,2,0,2,Executive,251535.0,独身 自動車所有 子供有り(2人),1,38,1020.0
Company Invited,2,Small Business,Female,3.0,5.0,Basic,4.0,1,0,1,Executive,月収30.0万円,結婚済み/車未所持/子供2人,0,53,840.0
Self Enquiry,2,Small Business,Male,3.0,5.0,Deluxe,4.0,1,0,2,Manager,312420.0,未婚、車なし、こども1人,0,44,540.0
Self Enquiry,3,Salaried,Male,3.0,5.0,deluxe,4.0,4,0,2,Manager,326070.0,結婚済み　自動車所有　こども1人,0,37,480.0
Self Enquiry,2,Small Business,Female,3.0,5.0,Deluxe,5.0,3,0,2,Manager,337785.0,結婚済み、自動車未所有、子供1人,0,40,960.0
Self Enquiry,3,Small Business,female,3.0,5.0,Standard,4.0,2,0,2,Senior Manager,370020.0,離婚済み/車未所持/こども2人,0,49,420.0
Self Enquiry,2,Small Business,male,3.0,5.0,DELUXE,4.0,5,0,2,Manager,324105.0,未婚、車未所持、子供1人,0,35,720.0
Self Enquiry,1,Salaried,MALE,4.0,4.0,Standard,4.0,2,0,2,Senior Manager,382560.0,結婚済み/車未所持/子供1人,0,49,420.0
Self Enquiry,1,Small Business,Male,4.0,5.0,Basic,4.0,3,0,1,Executive,305160.0,離婚済み、車未所持、子供1人,0,31,480.0
Company Invited,1,Small Business,FE MALE,4.0,5.0,Standard,5.0,7,0,1,Senior Manager,月収39.0万円,未婚 車所持 こども1人,0,37,480.0
Company Invited,2,Salaried,Female,3.0,5.0,Deluxe,5.0,7,1,2,Manager,347760.0,未婚 車未所持 子供1人,0,39,540.0
Company Invited,1,Small Business,Male,3.0,5.0,Deluxe,4.0,3,0,2,Manager,325215.0,結婚済み 自動車所有 こども1人,0,39,1980.0
Company Invited,1,Large Business,Female,3.0,5.0,BASIC,4.0,5,0,2,Executive,316665.0,結婚済み/車未所持/子供2人,0,37,540.0
Company Invited,1,Small Business,Male,3.0,5.0,Deluxe,4.0,2,0,2,Manager,342435.0,結婚済み 車未所持 子供1人,0,38,540.0
Self Enquiry,1,Large Business,Male,3.0,5.0,Deluxe,4.0,3,0,3,Manager,308235.0,独身／自動車所有／2児,0,26,780.0
Self Enquiry,1,Large Business,Male,3.0,4.0,Basic,4.0,2,0,3,Executive,月収40.0万円,結婚済み、自動車未所有、子供2人,0,39,720.0
Self Enquiry,1,Large Business,Female,3.0,4.0,Standard,4.0,2,0,3,Senior Manager,469485.0,離婚済み	車あり	子供2人,0,38,960.0
Company Invited,1,Large Business,MALE,3.0,4.0,Standard,4.0,年に5回,0,3,Senior Manager,422160.0,離婚済み、車所持、2児,0,49,480.0
Self Enquiry,1,Small Business,Male,3.0,4.0,Basic,4.0,2,0,4,Executive,月収30.0万円,結婚済み 車あり こども2人,0,25,780.0
Company Invited,1,Salaried,Female,3.0,4.0,Standard,4.0,年に2回,0,5,Senior Manager,404625.0,結婚済み、車所持、こども2人,0,47,300.0
Company Invited,1,Small Business,Female,1.0,3.0,Basic,4.0,2,0,4,Executive,252375.0,離婚済み 自動車所有 子供なし,0,32,540.0
Company Invited,1,Small Business,Male,1.0,1.0,basic,4.0,2,0,4,Executive,263340.0,結婚済み 乗用車なし　子供無し,0,39,960.0
Company Invited,1,Small Business,Female,2.0,3.0,deluxe,4.0,5,0,4,Manager,303720.0,独身、自家用車なし、子供1人,0,40,780.0
Company Invited,3,Salaried,Fe Male,2.0,3.0,STANDARD,4.0,1,0,2,Senior Manager,377490.0,未婚 自家用車なし 子供1人,1,35,840.0
Self Enquiry,2,Small Business,Male,2.0,3.0,Deluxe,5.0,1,0,2,Manager,366075.0,未婚、自家用車あり、子供1人,0,39,1500.0
Self Enquiry,2,Salaried,Male,2.0,3.0,Super Deluxe,4.0,2,0,1,AVP,562845.0,離婚済み、車所持、子供1人,0,57,720.0
Company Invited,3,Salaried,Ｍａｌｅ,2.0,3.0,Standard,4.0,4,0,1,Senior Manager,366045.0,結婚済み、自動車未所有、子供なし,0,42,480.0
Self Enquiry,2,Small Business,male,2.0,3.0,BASIC,4.0,1,0,2,Executive,260535.0,独身 車保有なし 子供なし,1,26,480.0
Company Invited,3,Small Business,female,2.0,3.0,Deluxe,4.0,年に2回,0,2,Manager,月収30.0万円,結婚済み/車所持/非育児家庭,1,28,1440.0
Self Enquiry,2,Small Business,Ｆｅｍａｌｅ,2.0,3.0,Standard,4.0,2,0,2,Senior Manager,346095.0,未婚、自動車未所有、子供1人,0,33,840.0
Self Enquiry,2,Salaried,Fe Male,2.0,4.0,Standard,4.0,2,0,1,Senior Manager,339375.0,未婚 自動車未所有 子供有り(1人),0,37,600.0
Self Enquiry,3,Small Business,MALE,2.0,3.0,DELUXE,4.0,1,0,2,Manager,月収26.0万円,独身　車未所持　子供1人,0,53,600.0
Self Enquiry,3,Salaried,Male,2.0,3.0,Basic,4.0,1,0,1,Executive,264075.0,離婚済み 自動車未所有 子供なし,0,35,420.0
Self Enquiry,3,Salaried,Ｆｅｍａｌｅ,2.0,3.0,Basic,4.0,5,0,2,Executive,257190.0,結婚済み/車未所持/子供なし,0,36,540.0
Company Invited,3,Salaried,Male,2.0,3.0,basic,4.0,2,0,1,Executive,263010.0,離婚済み/自動車所有/子供無し,1,30,960.0
Company Invited,2,Large Business,Male,2.0,3.0,Standard,4.0,2,0,2,Senior Manager,355215.0,未婚、車所持、子供なし,0,30,720.0
Company Invited,2,Small Business,Female,2.0,3.0,Deluxe,4.0,1,0,2,Manager,326460.0,結婚済み、自動車所有、子供なし,0,37,840.0
Company Invited,2,Large Business,Ｆｅｍａｌｅ,2.0,3.0,Standard,4.0,2,0,1,Senior Manager,371100.0,未婚、自家用車あり、子供なし,0,52,840.0
Company Invited,2,Salaried,Male,2.0,3.0,Standard,4.0,2,0,2,Senior Manager,月収40.0万円,"離婚済み,車保有なし,子供なし",0,44,360.0
Company Invited,2,Large Business,Male,2.0,3.0,Deluxe,4.0,3,0,2,Manager,299445.0,独身 自家用車なし 子供有り(1人),0,38,780.0
Self Enquiry,2,Salaried,Male,2.0,3.0,Basic,4.0,3,0,2,Еxecutive,月収30.0万円,独身 車なし 子供ゼロ,1,25,1020.0
Self Enquiry,3,Small Business,FEMALE,2.0,3.0,Super Deluxe,4.0,7,0,1,AVP,427440.0,離婚済み	車所持	子供無し,0,44,780.0
Self Enquiry,3,Small Business,FEMALE,2.0,3.0,Standard,5.0,年に6回,0,2,Senior Manager,361545.0,未婚、車未所持、こども1人,0,38,780.0
Self Enquiry,2,Small Business,Male,2.0,3.0,STANDARD,5.0,5,0,2,Senior Manager,270675.0,独身 車未所持 こども1人,0,53,1380.0
Company Invited,2,Small Business,Male,2.0,3.0,Standard,4.0,年に2回,0,2,Senior Manager,379725.0,離婚済み 車所持 子供有り 1人,1,32,960.0
Company Invited,3,Small Business,Male,2.0,3.0,Deluxe,5.0,年に1回,0,2,Manager,375900.0,結婚済み／自家用車なし/子供1人,1,38,960.0
Company Invited,2,Small Business,FEMALE,2.0,2.0,Deluxe,3.0,2,0,4,Manager,342750.0,未婚、車未所持、子供1人,0,39,1860.0
Company Invited,1,Small Business,Female,2.0,3.0,Super Deluxe,4.0,1,0,1,AVP,408945.0,独身 自動車未所有 子供なし,0,50,780.0
Company Invited,1,Salaried,male,2.0,3.0,Standard,4.0,2,0,1,Senior Manager,380535.0,未婚、車所持、子供ゼロ,0,50,600.0
Self Enquiry,1,Salaried,Ｍａｌｅ,2.0,3.0,Stand𝖺rd,4.0,2,0,1,Senior Manager,420615.0,未婚、車所持、子供1人,0,43,840.0
Self Enquiry,1,Salaried,Male,2.0,3.0,Standard,4.0,1,0,1,Senior Manager,月収49.0万円,未婚 自動車未所有 こども1人,0,49,840.0
Self Enquiry,1,Small Business,Male,2.0,3.0,Super ᗞeluxe,4.0,3,0,2,AVP,472110.0,離婚済み、自家用車あり、1児,0,51,2160.0
Company Invited,1,Large Business,male,2.0,3.0,Basic,4.0,5,0,2,Executive,263415.0,独身 車所持 無子,0,41,540.0
Company Invited,1,Large Business,Fe Male,2.0,4.0,standard,4.0,7,0,1,Senior Manager,368730.0,未婚 自動車所有 子供1人,0,49,1260.0
Company Invited,1,Small Business,Female,2.0,3.0,Deluxe,4.0,5,0,2,Manager,273240.0,離婚済み	車未所持	子供無し,0,36,780.0
Self Enquiry,1,Small Business,FEMALE,2.0,3.0,basic,4.0,年に1回,0,2,Executive,月収24.0万円,"独身,車所持、子供なし",0,25,900.0
Self Enquiry,1,Salaried,Female,2.0,3.0,King,4.0,4,0,1,Senior Manager,466320.0,結婚済み 乗用車なし 子供1人,0,39,540.0
Company Invited,1,Salaried,ｍａｌｅ,2.0,3.0,Super Deluxe,4.0,2,0,2,AVP,453600.0,独身/車未所持/子供1人,1,51,960.0
Company Invited,1,Small Business,Male,2.0,3.0,Basic,4.0,年に6回,0,1,Executive,月収30.0万円,離婚済み、車未所持、子供ゼロ,0,46,840.0
Self Enquiry,1,Small Business,Female,2.0,3.0,Deluxe,4.0,1,0,2,Manager,317460.0,結婚済み/車所持/子供1人,0,48,1380.0
Company Invited,1,Small Business,Male,2.0,3.0,basic,4.0,3,0,2,Executive,254625.0,"離婚済み,自動車未所有,子供なし",0,35,540.0
Self Enquiry,1,Salaried,MALE,2.0,3.0,Super 𝙳eluxe,5.0,4,0,2,AVP,530595.0,離婚済み 車所持 子供有り(1人),0,35,780.0
Self Enquiry,1,Salaried,female,2.0,3.0,Standard,4.0,2,0,1,Senior Manager,368835.0,結婚済み 車所持 非育児家庭,0,48,720.0
Self Enquiry,1,Small Business,Male,2.0,4.0,Standard,5.0,年に5回,0,2,Տenior Manager,526965.0,未婚、自動車未所有、子供1人,0,45,660.0
Self Enquiry,1,Large Business,Female,2.0,3.0,Basic,5.0,2,0,2,Executive,284565.0,離婚済み／自動車未所有／子供ゼロ,0,38,600.0
Company Invited,1,Large Business,Male,2.0,4.0,basic,4.0,6,0,2,Executive,268155.0,"離婚済み,車未所持、子供1人",0,45,540.0
Self Enquiry,3,Salaried,Male,2.0,3.0,DELUXE,4.0,年に7回,0,4,Manager,327600.0,未婚、自動車所有、1児,0,61,1500.0
Self Enquiry,1,Small Business,Male,4.0,5.0,Basic,4.0,7,0,2,Executive,360315.0,結婚済み	車未所持	子供1人,0,44,540.0
Self Enquiry,2,Small Business,Male,3.0,4.0,Standard,4.0,2,0,3,Senior Manager,413265.0,未婚、車保有なし、こども1人,0,48,420.0
Self Enquiry,2,Small Business,Male,3.0,4.0,Deluxe,4.0,3,0,3,Manager,355410.0,"結婚済み、自動車未所有,子供有り(1人)",1,36,780.0
Self Enquiry,2,Small Business,Female,3.0,4.0,Deluxe,4.0,7,0,4,Manager,359550.0,結婚済み、自動車所有、こども1人,0,41,420.0
Self Enquiry,3,Large Business,Fe Male,3.0,4.0,standard,4.0,2,0,3,Senior Manager,393690.0,"未婚,車所持,子供1人",0,26,420.0
Self Enquiry,2,Salaried,Male,3.0,4.0,Basic,4.0,年に7回,0,3,Executive,333285.0,離婚済み、乗用車所持、子供有り(1人),0,28,1020.0
Company Invited,2,Salaried,Ｆｅｍａｌｅ,3.0,4.0,Standard,4.0,2,0,4,Senior Manager,339180.0,離婚済み　自動車所有　子供なし,0,45,900.0
Self Enquiry,3,Salaried,Male,3.0,4.0,Deluxe,4.0,5,0,4,Executive,251985.0,"離婚済み
自動車所有
子供なし",0,48,720.0
Company Invited,1,Salaried,female,2.0,3.0,Standard,4.0,1,1,1,Senior Manager,月収30.0万円,結婚済み/車未所持/こども1人,0,51,420.0
Company Invited,1,Salaried,female,2.0,3.0,Standard,4.0,2,1,2,Senior Manager,448635.0,未婚 車所持 こども1人,0,50,480.0
Self Enquiry,1,Small Business,Female,2.0,3.0,Basic,4.0,2,1,2,Executive,259785.0,独身 自家用車なし 子供無し,1,33,660.0
Self Enquiry,1,Small Business,MALE,4.0,4.0,Deluxe,5.0,5,0,4,Manager,月収33.0万円,離婚済み/車未所持／こども3人,0,40,1860.0
Company Invited,1,Small Business,male,4.0,5.0,basic,4.0,2,0,4,Executive,327330.0,"未婚,車所持,3児",0,27,540.0
Self Enquiry,1,Small Business,MALE,2.0,3.0,Basic,5.0,6,0,4,Executive,月収30.0万円,結婚済み 車所持 子供1人,0,38,480.0
Self Enquiry,1,Small Business,female,2.0,1.0,SUPER DELUXE,4.0,4,0,4,AVP,450705.0,独身 車所持 子供1人,0,47,1920.0
Self Enquiry,1,Small Business,Female,3.0,1.0,super deluxe,5.0,3,0,3,AVP,月収50.0万円,独身、自家用車あり、子供有り(2人),0,51,840.0
Self Enquiry,2,Small Business,female,3.0,4.0,Deluxe,4.0,2,1,3,Manager,316260.0,"離婚済み、車未所持,子供1人",0,48,1020.0
Self Enquiry,2,Small Business,Male,3.0,4.0,Standard,4.0,1,1,4,Senior Manager,413985.0,結婚済み 車あり 子供1人,0,31,420.0
Company Invited,1,Small Business,Female,3.0,5.0,Basic,4.0,3,0,4,Executive,307845.0,独身 車未所持 子供無し,0,30,780.0
Company Invited,1,Small Business,Female,3.0,5.0,Basic,4.0,1,0,4,Executive,343140.0,結婚済み 自動車未所有　こども1人,0,38,1080.0
Self Enquiry,1,Small Business,female,3.0,4.0,Basic,4.0,2,0,4,Executive,258210.0,離婚済み 車所持 子供なし,0,23,1560.0
Self Enquiry,1,Small Business,Fe Male,4.0,4.0,Standard,4.0,年に2回,0,1,Senior Manager,月収40.0万円,未婚	自動車未所有	子供2人,0,42,720.0
Self Enquiry,1,Large Business,Female,3.0,4.0,Basic,4.0,5,0,4,Exеcutive,260010.0,離婚済み、車所持、こども1人,0,37,660.0
Self Enquiry,1,Large Business,Male,3.0,4.0,S𝘵andard,4.0,6,0,3,Senior Manager,362580.0,"未婚,自動車未所有,こども1人",0,52,600.0
Self Enquiry,2,Small Business,female,4.0,4.0,Standard,4.0,2,0,1,Senior Manager,395520.0,結婚済み、車未所持、子供3人,0,55,660.0
Self Enquiry,1,Salaried,male,3.0,4.0,DELUXE,4.0,3,0,3,Manager,346470.0,離婚済み/車未所持/子供1人,0,39,780.0
Self Enquiry,2,Small Business,Female,4.0,4.0,Standard,5.0,5,0,4,Senior Manager,479685.0,"結婚済み,自動車未所有,こども3人",0,58,780.0
Self Enquiry,2,Small Business,Male,3.0,5.0,Standard,4.0,2,0,5,Senior Manager,444075.0,"結婚済み,自家用車あり、こども2人",0,37,660.0
Self Enquiry,2,Small Business,Ｆｅｍａｌｅ,3.0,5.0,DELUXE,4.0,3,0,4,Manager,月収35.0万円,未婚 自動車未所有 子供1人,0,51,780.0
Company Invited,1,Small Business,Ｆｅｍａｌｅ,3.0,5.0,Basic,4.0,6,0,3,Executive,306045.0,離婚済み、車未所持、子供1人,0,58,1860.0
Company Invited,2,Large Business,ｍａｌｅ,4.0,5.0,Deluxe,4.0,年に3回,0,1,Manager,331500.0,未婚 車未所持 子供1人,0,21,1920.0
Company Invited,1,Salaried,Male,3.0,5.0,DELUXE,4.0,4,0,3,Μanager,月収38.0万円,結婚済み、車なし、子供1人,0,40,540.0
Self Enquiry,1,Small Business,Female,3.0,5.0,Deluxe,4.0,7,0,4,Manager,314265.0,結婚済み、車なし、こども2人,0,53,2040.0
Self Enquiry,1,Large Business,Male,3.0,5.0,Basic,4.0,3,0,4,Executive,月収32.0万円,結婚済み 自動車未所有 こども2人,0,36,600.0
Self Enquiry,1,Large Business,Male,3.0,5.0,BASIC,4.0,年に3回,0,3,Executive,326235.0,独身/自動車所有/こども2人,0,24,660.0
Self Enquiry,1,Salaried,MALE,4.0,5.0,Standard,4.0,年に4回,0,2,VP,423915.0,結婚済み 車未所持 こども3人,0,40,360.0
Self Enquiry,2,Small Business,Ｆｅｍａｌｅ,4.0,4.0,Basic,4.0,3,0,3,Executive,262755.0,結婚済み、自動車未所有、子供なし,0,41,1680.0
Self Enquiry,1,Salaried,male,4.0,5.0,STANDARD,4.0,2,0,2,Senior Manager,303825.0,結婚済み	車未所持	子供1人,0,50,480.0
Self Enquiry,2,Large Business,female,3.0,5.0,Basic,4.0,5,0,4,Executive,307455.0,離婚済み 車未所持 こども2人,0,40,1440.0
Self Enquiry,2,Small Business,Male,3.0,4.0,Basic,4.0,3,0,3,Execuｔive,月収40.0万円,未婚/自家用車なし/子供有り(1人),1,23,1560.0
Self Enquiry,2,Large Business,Male,3.0,4.0,Basic,4.0,7,0,3,Executive,362100.0,離婚済み 自家用車あり　こども2人,0,40,540.0
Self Enquiry,2,Small Business,FEMALE,3.0,4.0,Standard,5.0,2,0,3,Senior Manager,357570.0,"結婚済み,車所持,子供1人",0,50,1500.0
Self Enquiry,3,Large Business,Male,3.0,4.0,STANDARD,4.0,年に2回,0,4,Senior Manager,361650.0,"結婚済み,自家用車なし,こども2人",0,44,720.0
Company Invited,2,Salaried,Male,3.0,4.0,Deluxe,4.0,2,0,4,Manager,356925.0,"未婚,車未所持,こども1人",0,33,2040.0
Self Enquiry,2,Small Business,male,3.0,4.0,Basic,5.0,3,1,3,Executive,385965.0,結婚済み、車未所持、子供有り 1人,1,48,900.0
Self Enquiry,1,Small Business,MALE,3.0,4.0,Basic,5.0,7,0,4,Executive,272070.0,離婚済み/車未所持/子供有り 2人,1,38,540.0
Self Enquiry,1,Small Business,male,3.0,4.0,Basic,4.0,2,0,4,Executive,266655.0,"離婚済み,車所持,子供有り 1人",1,20,600.0
Company Invited,1,Small Business,FEMALE,3.0,4.0,Standard,4.0,2,0,5,Senior Manager,395070.0,結婚済み 車所持 子供有り(1人),0,50,780.0
Self Enquiry,1,Large Business,Ｍａｌｅ,3.0,4.0,basic,5.0,3,0,3,Executive,388830.0,結婚済み/車所持/子供1人,0,48,420.0
Self Enquiry,1,Small Business,Female,3.0,4.0,Standard,5.0,2,0,5,Senior Manager,362745.0,結婚済み、自家用車あり、子供2人,0,47,660.0
